chr|end|exon_id|exon_number|gene_id|id|source|source_url|start|transcript_id
chr1|15038|ENSE00004246326|10|ENSEMBL:ENSG00000310526|ENSE00004246326|GENCODE|https://www.gencodegenes.org/human/|14970|ENSEMBL:ENST00000831146
chr1|14829|ENSE00004246449|11|ENSEMBL:ENSG00000310526|ENSE00004246449|GENCODE|https://www.gencodegenes.org/human/|14356|ENSEMBL:ENST00000831146
chr1|29359|ENSE00004246232|1|ENSEMBL:ENSG00000310526|ENSE00004246232|GENCODE|https://www.gencodegenes.org/human/|29321|ENSEMBL:ENST00000831177
chr1|24891|ENSE00004246250|2|ENSEMBL:ENSG00000310526|ENSE00004246250|GENCODE|https://www.gencodegenes.org/human/|24738|ENSEMBL:ENST00000831177
chr1|18369|ENSE00004246477|3|ENSEMBL:ENSG00000310526|ENSE00004246477|GENCODE|https://www.gencodegenes.org/human/|18268|ENSEMBL:ENST00000831177
chr1|18061|ENSE00004246474|4|ENSEMBL:ENSG00000310526|ENSE00004246474|GENCODE|https://www.gencodegenes.org/human/|17915|ENSEMBL:ENST00000831177
chr1|17742|ENSE00004246594|5|ENSEMBL:ENSG00000310526|ENSE00004246594|GENCODE|https://www.gencodegenes.org/human/|17606|ENSEMBL:ENST00000831177
chr1|17368|ENSE00004246240|6|ENSEMBL:ENSG00000310526|ENSE00004246240|GENCODE|https://www.gencodegenes.org/human/|17233|ENSEMBL:ENST00000831177
chr1|17055|ENSE00004246441|7|ENSEMBL:ENSG00000310526|ENSE00004246441|GENCODE|https://www.gencodegenes.org/human/|16858|ENSEMBL:ENST00000831177
chr1|16765|ENSE00004246508|8|ENSEMBL:ENSG00000310526|ENSE00004246508|GENCODE|https://www.gencodegenes.org/human/|16607|ENSEMBL:ENST00000831177
chr1|15947|ENSE00004246557|9|ENSEMBL:ENSG00000310526|ENSE00004246557|GENCODE|https://www.gencodegenes.org/human/|15796|ENSEMBL:ENST00000831177
chr1|15038|ENSE00004246326|10|ENSEMBL:ENSG00000310526|ENSE00004246326|GENCODE|https://www.gencodegenes.org/human/|14970|ENSEMBL:ENST00000831177
chr1|14829|ENSE00004246541|11|ENSEMBL:ENSG00000310526|ENSE00004246541|GENCODE|https://www.gencodegenes.org/human/|14360|ENSEMBL:ENST00000831177
chr1|29361|ENSE00004246331|1|ENSEMBL:ENSG00000310526|ENSE00004246331|GENCODE|https://www.gencodegenes.org/human/|29321|ENSEMBL:ENST00000831172
chr1|24891|ENSE00004246250|2|ENSEMBL:ENSG00000310526|ENSE00004246250|GENCODE|https://www.gencodegenes.org/human/|24738|ENSEMBL:ENST00000831172
chr1|18379|ENSE00004246262|3|ENSEMBL:ENSG00000310526|ENSE00004246262|GENCODE|https://www.gencodegenes.org/human/|18268|ENSEMBL:ENST00000831172
chr1|18061|ENSE00004246474|4|ENSEMBL:ENSG00000310526|ENSE00004246474|GENCODE|https://www.gencodegenes.org/human/|17915|ENSEMBL:ENST00000831172
chr1|17742|ENSE00004246594|5|ENSEMBL:ENSG00000310526|ENSE00004246594|GENCODE|https://www.gencodegenes.org/human/|17606|ENSEMBL:ENST00000831172
chr1|17055|ENSE00004246441|6|ENSEMBL:ENSG00000310526|ENSE00004246441|GENCODE|https://www.gencodegenes.org/human/|16858|ENSEMBL:ENST00000831172
chr1|16765|ENSE00004246508|7|ENSEMBL:ENSG00000310526|ENSE00004246508|GENCODE|https://www.gencodegenes.org/human/|16607|ENSEMBL:ENST00000831172
chr1|15947|ENSE00004246557|8|ENSEMBL:ENSG00000310526|ENSE00004246557|GENCODE|https://www.gencodegenes.org/human/|15796|ENSEMBL:ENST00000831172
chr1|15038|ENSE00004246326|9|ENSEMBL:ENSG00000310526|ENSE00004246326|GENCODE|https://www.gencodegenes.org/human/|14970|ENSEMBL:ENST00000831172
chr1|14829|ENSE00004246541|10|ENSEMBL:ENSG00000310526|ENSE00004246541|GENCODE|https://www.gencodegenes.org/human/|14360|ENSEMBL:ENST00000831172
chr1|29367|ENSE00004246212|1|ENSEMBL:ENSG00000310526|ENSE00004246212|GENCODE|https://www.gencodegenes.org/human/|29321|ENSEMBL:ENST00000831158
chr1|18061|ENSE00004246474|2|ENSEMBL:ENSG00000310526|ENSE00004246474|GENCODE|https://www.gencodegenes.org/human/|17915|ENSEMBL:ENST00000831158
chr1|17742|ENSE00004246594|3|ENSEMBL:ENSG00000310526|ENSE00004246594|GENCODE|https://www.gencodegenes.org/human/|17606|ENSEMBL:ENST00000831158
chr1|17368|ENSE00004246240|4|ENSEMBL:ENSG00000310526|ENSE00004246240|GENCODE|https://www.gencodegenes.org/human/|17233|ENSEMBL:ENST00000831158
chr1|17055|ENSE00004246441|5|ENSEMBL:ENSG00000310526|ENSE00004246441|GENCODE|https://www.gencodegenes.org/human/|16858|ENSEMBL:ENST00000831158
chr1|16765|ENSE00004246508|6|ENSEMBL:ENSG00000310526|ENSE00004246508|GENCODE|https://www.gencodegenes.org/human/|16607|ENSEMBL:ENST00000831158
chr1|16310|ENSE00004246339|7|ENSEMBL:ENSG00000310526|ENSE00004246339|GENCODE|https://www.gencodegenes.org/human/|15796|ENSEMBL:ENST00000831158
chr1|15038|ENSE00004246326|8|ENSEMBL:ENSG00000310526|ENSE00004246326|GENCODE|https://www.gencodegenes.org/human/|14970|ENSEMBL:ENST00000831158
chr1|14829|ENSE00004246399|9|ENSEMBL:ENSG00000310526|ENSE00004246399|GENCODE|https://www.gencodegenes.org/human/|14361|ENSEMBL:ENST00000831158
chr1|29347|ENSE00004246518|1|ENSEMBL:ENSG00000310526|ENSE00004246518|GENCODE|https://www.gencodegenes.org/human/|29321|ENSEMBL:ENST00000831206
chr1|24891|ENSE00004246250|2|ENSEMBL:ENSG00000310526|ENSE00004246250|GENCODE|https://www.gencodegenes.org/human/|24738|ENSEMBL:ENST00000831206
chr1|18379|ENSE00004246262|3|ENSEMBL:ENSG00000310526|ENSE00004246262|GENCODE|https://www.gencodegenes.org/human/|18268|ENSEMBL:ENST00000831206
chr1|18061|ENSE00004246474|4|ENSEMBL:ENSG00000310526|ENSE00004246474|GENCODE|https://www.gencodegenes.org/human/|17915|ENSEMBL:ENST00000831206
chr1|17742|ENSE00004246594|5|ENSEMBL:ENSG00000310526|ENSE00004246594|GENCODE|https://www.gencodegenes.org/human/|17606|ENSEMBL:ENST00000831206
chr1|17368|ENSE00004246240|6|ENSEMBL:ENSG00000310526|ENSE00004246240|GENCODE|https://www.gencodegenes.org/human/|17233|ENSEMBL:ENST00000831206
chr1|17055|ENSE00004246436|7|ENSEMBL:ENSG00000310526|ENSE00004246436|GENCODE|https://www.gencodegenes.org/human/|16876|ENSEMBL:ENST00000831206
chr1|14450|ENSE00004246204|8|ENSEMBL:ENSG00000310526|ENSE00004246204|GENCODE|https://www.gencodegenes.org/human/|14362|ENSEMBL:ENST00000831206
chr1|29348|ENSE00004246284|1|ENSEMBL:ENSG00000310526|ENSE00004246284|GENCODE|https://www.gencodegenes.org/human/|29321|ENSEMBL:ENST00000831205
chr1|24891|ENSE00004246250|2|ENSEMBL:ENSG00000310526|ENSE00004246250|GENCODE|https://www.gencodegenes.org/human/|24738|ENSEMBL:ENST00000831205
chr1|18366|ENSE00004246412|3|ENSEMBL:ENSG00000310526|ENSE00004246412|GENCODE|https://www.gencodegenes.org/human/|18268|ENSEMBL:ENST00000831205
chr1|18061|ENSE00004246474|4|ENSEMBL:ENSG00000310526|ENSE00004246474|GENCODE|https://www.gencodegenes.org/human/|17915|ENSEMBL:ENST00000831205
chr1|17742|ENSE00004246594|5|ENSEMBL:ENSG00000310526|ENSE00004246594|GENCODE|https://www.gencodegenes.org/human/|17606|ENSEMBL:ENST00000831205
chr1|17055|ENSE00004246441|6|ENSEMBL:ENSG00000310526|ENSE00004246441|GENCODE|https://www.gencodegenes.org/human/|16858|ENSEMBL:ENST00000831205
chr1|16765|ENSE00004246508|7|ENSEMBL:ENSG00000310526|ENSE00004246508|GENCODE|https://www.gencodegenes.org/human/|16607|ENSEMBL:ENST00000831205
chr1|15947|ENSE00004246557|8|ENSEMBL:ENSG00000310526|ENSE00004246557|GENCODE|https://www.gencodegenes.org/human/|15796|ENSEMBL:ENST00000831205
chr1|15038|ENSE00004246487|9|ENSEMBL:ENSG00000310526|ENSE00004246487|GENCODE|https://www.gencodegenes.org/human/|14362|ENSEMBL:ENST00000831205
chr1|29350|ENSE00004246243|1|ENSEMBL:ENSG00000310526|ENSE00004246243|GENCODE|https://www.gencodegenes.org/human/|29321|ENSEMBL:ENST00000831204
chr1|18379|ENSE00004246262|2|ENSEMBL:ENSG00000310526|ENSE00004246262|GENCODE|https://www.gencodegenes.org/human/|18268|ENSEMBL:ENST00000831204
chr1|18061|ENSE00004246474|3|ENSEMBL:ENSG00000310526|ENSE00004246474|GENCODE|https://www.gencodegenes.org/human/|17915|ENSEMBL:ENST00000831204
chr1|17742|ENSE00004246594|4|ENSEMBL:ENSG00000310526|ENSE00004246594|GENCODE|https://www.gencodegenes.org/human/|17606|ENSEMBL:ENST00000831204
chr1|17368|ENSE00004246240|5|ENSEMBL:ENSG00000310526|ENSE00004246240|GENCODE|https://www.gencodegenes.org/human/|17233|ENSEMBL:ENST00000831204
chr1|17055|ENSE00004246441|6|ENSEMBL:ENSG00000310526|ENSE00004246441|GENCODE|https://www.gencodegenes.org/human/|16858|ENSEMBL:ENST00000831204
chr1|16765|ENSE00004246508|7|ENSEMBL:ENSG00000310526|ENSE00004246508|GENCODE|https://www.gencodegenes.org/human/|16607|ENSEMBL:ENST00000831204
chr1|15947|ENSE00004246557|8|ENSEMBL:ENSG00000310526|ENSE00004246557|GENCODE|https://www.gencodegenes.org/human/|15796|ENSEMBL:ENST00000831204
chr1|15038|ENSE00004246326|9|ENSEMBL:ENSG00000310526|ENSE00004246326|GENCODE|https://www.gencodegenes.org/human/|14970|ENSEMBL:ENST00000831204
chr1|14829|ENSE00004246511|10|ENSEMBL:ENSG00000310526|ENSE00004246511|GENCODE|https://www.gencodegenes.org/human/|14362|ENSEMBL:ENST00000831204
chr1|29359|ENSE00004246232|1|ENSEMBL:ENSG00000310526|ENSE00004246232|GENCODE|https://www.gencodegenes.org/human/|29321|ENSEMBL:ENST00000831185
chr1|24891|ENSE00004246250|2|ENSEMBL:ENSG00000310526|ENSE00004246250|GENCODE|https://www.gencodegenes.org/human/|24738|ENSEMBL:ENST00000831185
chr1|19139|ENSE00004246392|3|ENSEMBL:ENSG00000310526|ENSE00004246392|GENCODE|https://www.gencodegenes.org/human/|18913|ENSEMBL:ENST00000831185
chr1|18366|ENSE00004246412|4|ENSEMBL:ENSG00000310526|ENSE00004246412|GENCODE|https://www.gencodegenes.org/human/|18268|ENSEMBL:ENST00000831185
chr1|18061|ENSE00004246474|5|ENSEMBL:ENSG00000310526|ENSE00004246474|GENCODE|https://www.gencodegenes.org/human/|17915|ENSEMBL:ENST00000831185
chr1|17742|ENSE00004246594|6|ENSEMBL:ENSG00000310526|ENSE00004246594|GENCODE|https://www.gencodegenes.org/human/|17606|ENSEMBL:ENST00000831185
chr1|17368|ENSE00004246240|7|ENSEMBL:ENSG00000310526|ENSE00004246240|GENCODE|https://www.gencodegenes.org/human/|17233|ENSEMBL:ENST00000831185
chr1|17055|ENSE00004246441|8|ENSEMBL:ENSG00000310526|ENSE00004246441|GENCODE|https://www.gencodegenes.org/human/|16858|ENSEMBL:ENST00000831185
chr1|16765|ENSE00004246508|9|ENSEMBL:ENSG00000310526|ENSE00004246508|GENCODE|https://www.gencodegenes.org/human/|16607|ENSEMBL:ENST00000831185
chr1|15947|ENSE00004246557|10|ENSEMBL:ENSG00000310526|ENSE00004246557|GENCODE|https://www.gencodegenes.org/human/|15796|ENSEMBL:ENST00000831185
chr1|15038|ENSE00004246326|11|ENSEMBL:ENSG00000310526|ENSE00004246326|GENCODE|https://www.gencodegenes.org/human/|14970|ENSEMBL:ENST00000831185
chr1|14829|ENSE00004246511|12|ENSEMBL:ENSG00000310526|ENSE00004246511|GENCODE|https://www.gencodegenes.org/human/|14362|ENSEMBL:ENST00000831185
chr1|29363|ENSE00004246417|1|ENSEMBL:ENSG00000310526|ENSE00004246417|GENCODE|https://www.gencodegenes.org/human/|29321|ENSEMBL:ENST00000831173
chr1|18061|ENSE00004246474|2|ENSEMBL:ENSG00000310526|ENSE00004246474|GENCODE|https://www.gencodegenes.org/human/|17915|ENSEMBL:ENST00000831173
chr1|17742|ENSE00004246594|3|ENSEMBL:ENSG00000310526|ENSE00004246594|GENCODE|https://www.gencodegenes.org/human/|17606|ENSEMBL:ENST00000831173
chr1|17055|ENSE00004246441|4|ENSEMBL:ENSG00000310526|ENSE00004246441|GENCODE|https://www.gencodegenes.org/human/|16858|ENSEMBL:ENST00000831173
chr1|16765|ENSE00004246508|5|ENSEMBL:ENSG00000310526|ENSE00004246508|GENCODE|https://www.gencodegenes.org/human/|16607|ENSEMBL:ENST00000831173
chr1|15947|ENSE00004246557|6|ENSEMBL:ENSG00000310526|ENSE00004246557|GENCODE|https://www.gencodegenes.org/human/|15796|ENSEMBL:ENST00000831173
chr1|15038|ENSE00004246326|7|ENSEMBL:ENSG00000310526|ENSE00004246326|GENCODE|https://www.gencodegenes.org/human/|14970|ENSEMBL:ENST00000831173
chr1|14829|ENSE00004246511|8|ENSEMBL:ENSG00000310526|ENSE00004246511|GENCODE|https://www.gencodegenes.org/human/|14362|ENSEMBL:ENST00000831173
chr1|29364|ENSE00004246564|1|ENSEMBL:ENSG00000310526|ENSE00004246564|GENCODE|https://www.gencodegenes.org/human/|29321|ENSEMBL:ENST00000831170
chr1|24891|ENSE00004246250|2|ENSEMBL:ENSG00000310526|ENSE00004246250|GENCODE|https://www.gencodegenes.org/human/|24738|ENSEMBL:ENST00000831170
chr1|18379|ENSE00004246262|3|ENSEMBL:ENSG00000310526|ENSE00004246262|GENCODE|https://www.gencodegenes.org/human/|18268|ENSEMBL:ENST00000831170
chr1|18061|ENSE00004246474|4|ENSEMBL:ENSG00000310526|ENSE00004246474|GENCODE|https://www.gencodegenes.org/human/|17915|ENSEMBL:ENST00000831170
chr1|17742|ENSE00004246594|5|ENSEMBL:ENSG00000310526|ENSE00004246594|GENCODE|https://www.gencodegenes.org/human/|17606|ENSEMBL:ENST00000831170
chr1|17368|ENSE00004246240|6|ENSEMBL:ENSG00000310526|ENSE00004246240|GENCODE|https://www.gencodegenes.org/human/|17233|ENSEMBL:ENST00000831170
chr1|17055|ENSE00004246441|7|ENSEMBL:ENSG00000310526|ENSE00004246441|GENCODE|https://www.gencodegenes.org/human/|16858|ENSEMBL:ENST00000831170
chr1|16765|ENSE00004246508|8|ENSEMBL:ENSG00000310526|ENSE00004246508|GENCODE|https://www.gencodegenes.org/human/|16607|ENSEMBL:ENST00000831170
chr1|15947|ENSE00004246557|9|ENSEMBL:ENSG00000310526|ENSE00004246557|GENCODE|https://www.gencodegenes.org/human/|15796|ENSEMBL:ENST00000831170
chr1|15038|ENSE00004246326|10|ENSEMBL:ENSG00000310526|ENSE00004246326|GENCODE|https://www.gencodegenes.org/human/|14970|ENSEMBL:ENST00000831170
chr1|14829|ENSE00004246511|11|ENSEMBL:ENSG00000310526|ENSE00004246511|GENCODE|https://www.gencodegenes.org/human/|14362|ENSEMBL:ENST00000831170
chr1|29366|ENSE00004246590|1|ENSEMBL:ENSG00000310526|ENSE00004246590|GENCODE|https://www.gencodegenes.org/human/|29321|ENSEMBL:ENST00000831189
chr1|18366|ENSE00004246412|2|ENSEMBL:ENSG00000310526|ENSE00004246412|GENCODE|https://www.gencodegenes.org/human/|18268|ENSEMBL:ENST00000831189
chr1|18061|ENSE00004246474|3|ENSEMBL:ENSG00000310526|ENSE00004246474|GENCODE|https://www.gencodegenes.org/human/|17915|ENSEMBL:ENST00000831189
chr1|17742|ENSE00004246594|4|ENSEMBL:ENSG00000310526|ENSE00004246594|GENCODE|https://www.gencodegenes.org/human/|17606|ENSEMBL:ENST00000831189
chr1|17368|ENSE00004246240|5|ENSEMBL:ENSG00000310526|ENSE00004246240|GENCODE|https://www.gencodegenes.org/human/|17233|ENSEMBL:ENST00000831189
chr1|17055|ENSE00004246441|6|ENSEMBL:ENSG00000310526|ENSE00004246441|GENCODE|https://www.gencodegenes.org/human/|16858|ENSEMBL:ENST00000831189
chr1|16765|ENSE00004246338|7|ENSEMBL:ENSG00000310526|ENSE00004246338|GENCODE|https://www.gencodegenes.org/human/|15796|ENSEMBL:ENST00000831189
chr1|15038|ENSE00004246326|8|ENSEMBL:ENSG00000310526|ENSE00004246326|GENCODE|https://www.gencodegenes.org/human/|14970|ENSEMBL:ENST00000831189
chr1|14829|ENSE00004246511|9|ENSEMBL:ENSG00000310526|ENSE00004246511|GENCODE|https://www.gencodegenes.org/human/|14362|ENSEMBL:ENST00000831189
chr1|29367|ENSE00004246212|1|ENSEMBL:ENSG00000310526|ENSE00004246212|GENCODE|https://www.gencodegenes.org/human/|29321|ENSEMBL:ENST00000831161
chr1|24891|ENSE00004246250|2|ENSEMBL:ENSG00000310526|ENSE00004246250|GENCODE|https://www.gencodegenes.org/human/|24738|ENSEMBL:ENST00000831161
chr1|18061|ENSE00004246474|3|ENSEMBL:ENSG00000310526|ENSE00004246474|GENCODE|https://www.gencodegenes.org/human/|17915|ENSEMBL:ENST00000831161
chr1|17742|ENSE00004246594|4|ENSEMBL:ENSG00000310526|ENSE00004246594|GENCODE|https://www.gencodegenes.org/human/|17606|ENSEMBL:ENST00000831161
chr1|17368|ENSE00004246240|5|ENSEMBL:ENSG00000310526|ENSE00004246240|GENCODE|https://www.gencodegenes.org/human/|17233|ENSEMBL:ENST00000831161
chr1|17055|ENSE00004246441|6|ENSEMBL:ENSG00000310526|ENSE00004246441|GENCODE|https://www.gencodegenes.org/human/|16858|ENSEMBL:ENST00000831161
chr1|16765|ENSE00004246508|7|ENSEMBL:ENSG00000310526|ENSE00004246508|GENCODE|https://www.gencodegenes.org/human/|16607|ENSEMBL:ENST00000831161
chr1|15947|ENSE00004246557|8|ENSEMBL:ENSG00000310526|ENSE00004246557|GENCODE|https://www.gencodegenes.org/human/|15796|ENSEMBL:ENST00000831161
chr1|15038|ENSE00004246326|9|ENSEMBL:ENSG00000310526|ENSE00004246326|GENCODE|https://www.gencodegenes.org/human/|14970|ENSEMBL:ENST00000831161
chr1|14829|ENSE00004246511|10|ENSEMBL:ENSG00000310526|ENSE00004246511|GENCODE|https://www.gencodegenes.org/human/|14362|ENSEMBL:ENST00000831161
chr1|15100|ENSE00004246465|1|ENSEMBL:ENSG00000310526|ENSE00004246465|GENCODE|https://www.gencodegenes.org/human/|15021|ENSEMBL:ENST00000831747
chr1|14829|ENSE00004246370|2|ENSEMBL:ENSG00000310526|ENSE00004246370|GENCODE|https://www.gencodegenes.org/human/|14364|ENSEMBL:ENST00000831747
chr1|29346|ENSE00004246211|1|ENSEMBL:ENSG00000310526|ENSE00004246211|GENCODE|https://www.gencodegenes.org/human/|29321|ENSEMBL:ENST00000831210
chr1|24891|ENSE00004246250|2|ENSEMBL:ENSG00000310526|ENSE00004246250|GENCODE|https://www.gencodegenes.org/human/|24738|ENSEMBL:ENST00000831210
chr1|18379|ENSE00004246262|3|ENSEMBL:ENSG00000310526|ENSE00004246262|GENCODE|https://www.gencodegenes.org/human/|18268|ENSEMBL:ENST00000831210
chr1|18061|ENSE00004246474|4|ENSEMBL:ENSG00000310526|ENSE00004246474|GENCODE|https://www.gencodegenes.org/human/|17915|ENSEMBL:ENST00000831210
chr1|17742|ENSE00004246462|5|ENSEMBL:ENSG00000310526|ENSE00004246462|GENCODE|https://www.gencodegenes.org/human/|17526|ENSEMBL:ENST00000831210
chr1|17368|ENSE00004246240|6|ENSEMBL:ENSG00000310526|ENSE00004246240|GENCODE|https://www.gencodegenes.org/human/|17233|ENSEMBL:ENST00000831210
chr1|17055|ENSE00004246441|7|ENSEMBL:ENSG00000310526|ENSE00004246441|GENCODE|https://www.gencodegenes.org/human/|16858|ENSEMBL:ENST00000831210
chr1|16765|ENSE00004246508|8|ENSEMBL:ENSG00000310526|ENSE00004246508|GENCODE|https://www.gencodegenes.org/human/|16607|ENSEMBL:ENST00000831210
chr1|15947|ENSE00004246557|9|ENSEMBL:ENSG00000310526|ENSE00004246557|GENCODE|https://www.gencodegenes.org/human/|15796|ENSEMBL:ENST00000831210
chr1|15038|ENSE00004246281|10|ENSEMBL:ENSG00000310526|ENSE00004246281|GENCODE|https://www.gencodegenes.org/human/|14930|ENSEMBL:ENST00000831210
chr1|14829|ENSE00004246370|11|ENSEMBL:ENSG00000310526|ENSE00004246370|GENCODE|https://www.gencodegenes.org/human/|14364|ENSEMBL:ENST00000831210
chr1|29348|ENSE00004246284|1|ENSEMBL:ENSG00000310526|ENSE00004246284|GENCODE|https://www.gencodegenes.org/human/|29321|ENSEMBL:ENST00000831215
chr1|18061|ENSE00004246474|2|ENSEMBL:ENSG00000310526|ENSE00004246474|GENCODE|https://www.gencodegenes.org/human/|17915|ENSEMBL:ENST00000831215
chr1|17742|ENSE00004246462|3|ENSEMBL:ENSG00000310526|ENSE00004246462|GENCODE|https://www.gencodegenes.org/human/|17526|ENSEMBL:ENST00000831215
chr1|17055|ENSE00004246514|4|ENSEMBL:ENSG00000310526|ENSE00004246514|GENCODE|https://www.gencodegenes.org/human/|16854|ENSEMBL:ENST00000831215
chr1|16765|ENSE00004246508|5|ENSEMBL:ENSG00000310526|ENSE00004246508|GENCODE|https://www.gencodegenes.org/human/|16607|ENSEMBL:ENST00000831215
chr1|15947|ENSE00004246557|6|ENSEMBL:ENSG00000310526|ENSE00004246557|GENCODE|https://www.gencodegenes.org/human/|15796|ENSEMBL:ENST00000831215
chr1|15038|ENSE00004246326|7|ENSEMBL:ENSG00000310526|ENSE00004246326|GENCODE|https://www.gencodegenes.org/human/|14970|ENSEMBL:ENST00000831215
chr1|14829|ENSE00004246206|8|ENSEMBL:ENSG00000310526|ENSE00004246206|GENCODE|https://www.gencodegenes.org/human/|14372|ENSEMBL:ENST00000831215
chr1|29345|ENSE00004246411|1|ENSEMBL:ENSG00000310526|ENSE00004246411|GENCODE|https://www.gencodegenes.org/human/|29321|ENSEMBL:ENST00000831387
chr1|18061|ENSE00004246474|2|ENSEMBL:ENSG00000310526|ENSE00004246474|GENCODE|https://www.gencodegenes.org/human/|17915|ENSEMBL:ENST00000831387
chr1|17742|ENSE00004246594|3|ENSEMBL:ENSG00000310526|ENSE00004246594|GENCODE|https://www.gencodegenes.org/human/|17606|ENSEMBL:ENST00000831387
chr1|17368|ENSE00004246240|4|ENSEMBL:ENSG00000310526|ENSE00004246240|GENCODE|https://www.gencodegenes.org/human/|17233|ENSEMBL:ENST00000831387
chr1|17055|ENSE00004246441|5|ENSEMBL:ENSG00000310526|ENSE00004246441|GENCODE|https://www.gencodegenes.org/human/|16858|ENSEMBL:ENST00000831387
chr1|16711|ENSE00004246304|6|ENSEMBL:ENSG00000310526|ENSE00004246304|GENCODE|https://www.gencodegenes.org/human/|16607|ENSEMBL:ENST00000831387
chr1|15947|ENSE00004246557|7|ENSEMBL:ENSG00000310526|ENSE00004246557|GENCODE|https://www.gencodegenes.org/human/|15796|ENSEMBL:ENST00000831387
chr1|15038|ENSE00004246326|8|ENSEMBL:ENSG00000310526|ENSE00004246326|GENCODE|https://www.gencodegenes.org/human/|14970|ENSEMBL:ENST00000831387
chr1|14829|ENSE00004246384|9|ENSEMBL:ENSG00000310526|ENSE00004246384|GENCODE|https://www.gencodegenes.org/human/|14399|ENSEMBL:ENST00000831387
chr1|24891|ENSE00004246250|1|ENSEMBL:ENSG00000310526|ENSE00004246250|GENCODE|https://www.gencodegenes.org/human/|24738|ENSEMBL:ENST00000831698
chr1|18061|ENSE00004246601|2|ENSEMBL:ENSG00000310526|ENSE00004246601|GENCODE|https://www.gencodegenes.org/human/|17606|ENSEMBL:ENST00000831698
chr1|17368|ENSE00004246240|3|ENSEMBL:ENSG00000310526|ENSE00004246240|GENCODE|https://www.gencodegenes.org/human/|17233|ENSEMBL:ENST00000831698
chr1|17055|ENSE00004246441|4|ENSEMBL:ENSG00000310526|ENSE00004246441|GENCODE|https://www.gencodegenes.org/human/|16858|ENSEMBL:ENST00000831698
chr1|16765|ENSE00004246508|5|ENSEMBL:ENSG00000310526|ENSE00004246508|GENCODE|https://www.gencodegenes.org/human/|16607|ENSEMBL:ENST00000831698
chr1|15947|ENSE00004246557|6|ENSEMBL:ENSG00000310526|ENSE00004246557|GENCODE|https://www.gencodegenes.org/human/|15796|ENSEMBL:ENST00000831698
chr1|15038|ENSE00004246326|7|ENSEMBL:ENSG00000310526|ENSE00004246326|GENCODE|https://www.gencodegenes.org/human/|14970|ENSEMBL:ENST00000831698
chr1|14829|ENSE00004246334|8|ENSEMBL:ENSG00000310526|ENSE00004246334|GENCODE|https://www.gencodegenes.org/human/|14400|ENSEMBL:ENST00000831698
chr1|29345|ENSE00004246411|1|ENSEMBL:ENSG00000310526|ENSE00004246411|GENCODE|https://www.gencodegenes.org/human/|29321|ENSEMBL:ENST00000831405
chr1|18366|ENSE00004246412|2|ENSEMBL:ENSG00000310526|ENSE00004246412|GENCODE|https://www.gencodegenes.org/human/|18268|ENSEMBL:ENST00000831405
