chr|end|id|start|taxon_id
chr1|23868339|CHR1_23868280_23868339_GRCH38|23868280|9606
chr1|23913411|CHR1_23913352_23913411_GRCH38|23913352|9606
chr1|23959207|CHR1_23959148_23959207_GRCH38|23959148|9606
chr1|23959838|CHR1_23959779_23959838_GRCH38|23959779|9606
chr1|23980376|CHR1_23980317_23980376_GRCH38|23980317|9606
chr1|24112184|CHR1_24112125_24112184_GRCH38|24112125|9606
chr1|24112327|CHR1_24112268_24112327_GRCH38|24112268|9606
chr1|24143168|CHR1_24143109_24143168_GRCH38|24143109|9606
chr1|24187306|CHR1_24187247_24187306_GRCH38|24187247|9606
chr1|24319367|CHR1_24319308_24319367_GRCH38|24319308|9606
chr1|24319530|CHR1_24319471_24319530_GRCH38|24319471|9606
chr1|24413645|CHR1_24413586_24413645_GRCH38|24413586|9606
chr1|24415392|CHR1_24415333_24415392_GRCH38|24415333|9606
chr1|24415812|CHR1_24415753_24415812_GRCH38|24415753|9606
chr1|24416983|CHR1_24416924_24416983_GRCH38|24416924|9606
chr1|24419096|CHR1_24419037_24419096_GRCH38|24419037|9606
chr1|24419429|CHR1_24419370_24419429_GRCH38|24419370|9606
chr1|24502354|CHR1_24502295_24502354_GRCH38|24502295|9606
chr1|24502532|CHR1_24502473_24502532_GRCH38|24502473|9606
chr1|24502846|CHR1_24502787_24502846_GRCH38|24502787|9606
chr1|24514379|CHR1_24514320_24514379_GRCH38|24514320|9606
chr1|24556131|CHR1_24556072_24556131_GRCH38|24556072|9606
chr1|24589526|CHR1_24589467_24589526_GRCH38|24589467|9606
chr1|24643312|CHR1_24643253_24643312_GRCH38|24643253|9606
chr1|24745457|CHR1_24745398_24745457_GRCH38|24745398|9606
chr1|24930004|CHR1_24929945_24930004_GRCH38|24929945|9606
chr1|24965055|CHR1_24964996_24965055_GRCH38|24964996|9606
chr1|24965187|CHR1_24965128_24965187_GRCH38|24965128|9606
chr1|25232551|CHR1_25232492_25232551_GRCH38|25232492|9606
chr1|25247503|CHR1_25247444_25247503_GRCH38|25247444|9606
chr1|25272409|CHR1_25272350_25272409_GRCH38|25272350|9606
chr1|25272519|CHR1_25272460_25272519_GRCH38|25272460|9606
chr1|25338344|CHR1_25338285_25338344_GRCH38|25338285|9606
chr1|25420874|CHR1_25420815_25420874_GRCH38|25420815|9606
chr1|25430350|CHR1_25430291_25430350_GRCH38|25430291|9606
chr1|25430907|CHR1_25430848_25430907_GRCH38|25430848|9606
chr1|25431014|CHR1_25430955_25431014_GRCH38|25430955|9606
chr1|25543617|CHR1_25543558_25543617_GRCH38|25543558|9606
chr1|25562804|CHR1_25562745_25562804_GRCH38|25562745|9606
chr1|25617467|CHR1_25617408_25617467_GRCH38|25617408|9606
chr1|25800203|CHR1_25800144_25800203_GRCH38|25800144|9606
chr1|25812613|CHR1_25812554_25812613_GRCH38|25812554|9606
chr1|25817491|CHR1_25817432_25817491_GRCH38|25817432|9606
chr1|25818830|CHR1_25818771_25818830_GRCH38|25818771|9606
chr1|25819988|CHR1_25819929_25819988_GRCH38|25819929|9606
chr1|25820218|CHR1_25820159_25820218_GRCH38|25820159|9606
chr1|25820875|CHR1_25820816_25820875_GRCH38|25820816|9606
chr1|25859466|CHR1_25859407_25859466_GRCH38|25859407|9606
chr1|25875565|CHR1_25875506_25875565_GRCH38|25875506|9606
chr1|25892634|CHR1_25892575_25892634_GRCH38|25892575|9606
chr1|25906468|CHR1_25906409_25906468_GRCH38|25906409|9606
chr1|25998112|CHR1_25998053_25998112_GRCH38|25998053|9606
chr1|26021789|CHR1_26021730_26021789_GRCH38|26021730|9606
chr1|26046167|CHR1_26046108_26046167_GRCH38|26046108|9606
chr1|26067679|CHR1_26067620_26067679_GRCH38|26067620|9606
chr1|26111175|CHR1_26111116_26111175_GRCH38|26111116|9606
chr1|26111838|CHR1_26111779_26111838_GRCH38|26111779|9606
chr1|26159089|CHR1_26159030_26159089_GRCH38|26159030|9606
chr1|26169937|CHR1_26169878_26169937_GRCH38|26169878|9606
chr1|26177517|CHR1_26177458_26177517_GRCH38|26177458|9606
chr1|26190612|CHR1_26190553_26190612_GRCH38|26190553|9606
chr1|26234210|CHR1_26234151_26234210_GRCH38|26234151|9606
chr1|26269293|CHR1_26269234_26269293_GRCH38|26269234|9606
chr1|26280109|CHR1_26280050_26280109_GRCH38|26280050|9606
chr1|26306685|CHR1_26306626_26306685_GRCH38|26306626|9606
chr1|26317968|CHR1_26317909_26317968_GRCH38|26317909|9606
chr1|26370808|CHR1_26370749_26370808_GRCH38|26370749|9606
chr1|26372799|CHR1_26372740_26372799_GRCH38|26372740|9606
chr1|26410827|CHR1_26410768_26410827_GRCH38|26410768|9606
chr1|26432335|CHR1_26432276_26432335_GRCH38|26432276|9606
chr1|26472516|CHR1_26472457_26472516_GRCH38|26472457|9606
chr1|26529771|CHR1_26529712_26529771_GRCH38|26529712|9606
chr1|26696042|CHR1_26695983_26696042_GRCH38|26695983|9606
chr1|26787068|CHR1_26787009_26787068_GRCH38|26787009|9606
chr1|26787299|CHR1_26787240_26787299_GRCH38|26787240|9606
chr1|26787962|CHR1_26787903_26787962_GRCH38|26787903|9606
chr1|26788010|CHR1_26787951_26788010_GRCH38|26787951|9606
chr1|26788198|CHR1_26788139_26788198_GRCH38|26788139|9606
chr1|26826740|CHR1_26826681_26826740_GRCH38|26826681|9606
chr1|26863171|CHR1_26863112_26863171_GRCH38|26863112|9606
chr1|26890323|CHR1_26890264_26890323_GRCH38|26890264|9606
chr1|26900502|CHR1_26900443_26900502_GRCH38|26900443|9606
chr1|26914021|CHR1_26913962_26914021_GRCH38|26913962|9606
chr1|26921766|CHR1_26921707_26921766_GRCH38|26921707|9606
chr1|26960537|CHR1_26960478_26960537_GRCH38|26960478|9606
chr1|26993702|CHR1_26993643_26993702_GRCH38|26993643|9606
chr1|27012899|CHR1_27012840_27012899_GRCH38|27012840|9606
chr1|27154678|CHR1_27154619_27154678_GRCH38|27154619|9606
chr1|27154870|CHR1_27154811_27154870_GRCH38|27154811|9606
chr1|27234661|CHR1_27234602_27234661_GRCH38|27234602|9606
chr1|27322276|CHR1_27322217_27322276_GRCH38|27322217|9606
chr1|27342032|CHR1_27341973_27342032_GRCH38|27341973|9606
chr1|27367008|CHR1_27366949_27367008_GRCH38|27366949|9606
chr1|27374873|CHR1_27374814_27374873_GRCH38|27374814|9606
chr1|27383382|CHR1_27383323_27383382_GRCH38|27383323|9606
chr1|27392634|CHR1_27392575_27392634_GRCH38|27392575|9606
chr1|27490207|CHR1_27490148_27490207_GRCH38|27490148|9606
chr1|27635192|CHR1_27635133_27635192_GRCH38|27635133|9606
chr1|27672241|CHR1_27672182_27672241_GRCH38|27672182|9606
chr1|27725994|CHR1_27725935_27725994_GRCH38|27725935|9606
chr1|27773262|CHR1_27773203_27773262_GRCH38|27773203|9606
chr1|27830696|CHR1_27830637_27830696_GRCH38|27830637|9606
chr1|27830824|CHR1_27830765_27830824_GRCH38|27830765|9606
chr1|27872554|CHR1_27872495_27872554_GRCH38|27872495|9606
chr1|27914624|CHR1_27914565_27914624_GRCH38|27914565|9606
chr1|27914774|CHR1_27914715_27914774_GRCH38|27914715|9606
chr1|27935039|CHR1_27934980_27935039_GRCH38|27934980|9606
chr1|27959569|CHR1_27959510_27959569_GRCH38|27959510|9606
chr1|27960009|CHR1_27959950_27960009_GRCH38|27959950|9606
chr1|28088659|CHR1_28088600_28088659_GRCH38|28088600|9606
chr1|28176739|CHR1_28176680_28176739_GRCH38|28176680|9606
chr1|28177300|CHR1_28177241_28177300_GRCH38|28177241|9606
chr1|28193905|CHR1_28193846_28193905_GRCH38|28193846|9606
chr1|28233078|CHR1_28233019_28233078_GRCH38|28233019|9606
chr1|28236134|CHR1_28236075_28236134_GRCH38|28236075|9606
chr1|28236469|CHR1_28236410_28236469_GRCH38|28236410|9606
chr1|28259534|CHR1_28259475_28259534_GRCH38|28259475|9606
chr1|28369751|CHR1_28369692_28369751_GRCH38|28369692|9606
chr1|28506054|CHR1_28505995_28506054_GRCH38|28505995|9606
chr1|28507377|CHR1_28507318_28507377_GRCH38|28507318|9606
chr1|28518262|CHR1_28518203_28518262_GRCH38|28518203|9606
chr1|28553095|CHR1_28553036_28553095_GRCH38|28553036|9606
chr1|28592273|CHR1_28592214_28592273_GRCH38|28592214|9606
chr1|28592512|CHR1_28592453_28592512_GRCH38|28592453|9606
chr1|28643075|CHR1_28643016_28643075_GRCH38|28643016|9606
chr1|28668794|CHR1_28668735_28668794_GRCH38|28668735|9606
chr1|28736822|CHR1_28736763_28736822_GRCH38|28736763|9606
chr1|28736950|CHR1_28736891_28736950_GRCH38|28736891|9606
chr1|28812180|CHR1_28812121_28812180_GRCH38|28812121|9606
chr1|28887113|CHR1_28887054_28887113_GRCH38|28887054|9606
chr1|28914579|CHR1_28914520_28914579_GRCH38|28914520|9606
chr1|29122738|CHR1_29122679_29122738_GRCH38|29122679|9606
chr1|29123942|CHR1_29123883_29123942_GRCH38|29123883|9606
chr1|29181918|CHR1_29181859_29181918_GRCH38|29181859|9606
chr1|29181947|CHR1_29181888_29181947_GRCH38|29181888|9606
chr1|29230973|CHR1_29230914_29230973_GRCH38|29230914|9606
chr1|29236532|CHR1_29236473_29236532_GRCH38|29236473|9606
chr1|30723634|CHR1_30723575_30723634_GRCH38|30723575|9606
chr1|30757823|CHR1_30757764_30757823_GRCH38|30757764|9606
chr1|30791045|CHR1_30790986_30791045_GRCH38|30790986|9606
chr1|30908807|CHR1_30908748_30908807_GRCH38|30908748|9606
chr1|30909758|CHR1_30909699_30909758_GRCH38|30909699|9606
chr1|31065766|CHR1_31065707_31065766_GRCH38|31065707|9606
chr1|31296831|CHR1_31296772_31296831_GRCH38|31296772|9606
chr1|31297042|CHR1_31296983_31297042_GRCH38|31296983|9606
chr1|31373125|CHR1_31373066_31373125_GRCH38|31373066|9606
chr1|31380464|CHR1_31380405_31380464_GRCH38|31380405|9606
chr1|31413223|CHR1_31413164_31413223_GRCH38|31413164|9606
chr1|31576525|CHR1_31576466_31576525_GRCH38|31576466|9606
chr1|31617708|CHR1_31617649_31617708_GRCH38|31617649|9606
chr1|31644925|CHR1_31644866_31644925_GRCH38|31644866|9606
chr1|31758306|CHR1_31758247_31758306_GRCH38|31758247|9606
chr1|31764099|CHR1_31764040_31764099_GRCH38|31764040|9606
chr1|31919518|CHR1_31919459_31919518_GRCH38|31919459|9606
chr1|32013880|CHR1_32013821_32013880_GRCH38|32013821|9606
chr1|32072976|CHR1_32072917_32072976_GRCH38|32072917|9606
chr1|32108066|CHR1_32108007_32108066_GRCH38|32108007|9606
chr1|32179753|CHR1_32179694_32179753_GRCH38|32179694|9606
chr1|32180075|CHR1_32180016_32180075_GRCH38|32180016|9606
chr1|32196340|CHR1_32196281_32196340_GRCH38|32196281|9606
chr1|32200631|CHR1_32200572_32200631_GRCH38|32200572|9606
chr1|32201711|CHR1_32201652_32201711_GRCH38|32201652|9606
chr1|32205681|CHR1_32205622_32205681_GRCH38|32205622|9606
chr1|32209099|CHR1_32209040_32209099_GRCH38|32209040|9606
chr1|32221768|CHR1_32221709_32221768_GRCH38|32221709|9606
chr1|32222417|CHR1_32222358_32222417_GRCH38|32222358|9606
chr1|32247244|CHR1_32247185_32247244_GRCH38|32247185|9606
chr1|32251004|CHR1_32250945_32251004_GRCH38|32250945|9606
chr1|32251275|CHR1_32251216_32251275_GRCH38|32251216|9606
chr1|32274131|CHR1_32274072_32274131_GRCH38|32274072|9606
chr1|32292114|CHR1_32292055_32292114_GRCH38|32292055|9606
chr1|32292250|CHR1_32292191_32292250_GRCH38|32292191|9606
chr1|32329429|CHR1_32329370_32329429_GRCH38|32329370|9606
chr1|32336282|CHR1_32336223_32336282_GRCH38|32336223|9606
chr1|32362188|CHR1_32362129_32362188_GRCH38|32362129|9606
chr1|32362549|CHR1_32362490_32362549_GRCH38|32362490|9606
chr1|32376391|CHR1_32376332_32376391_GRCH38|32376332|9606
chr1|32394477|CHR1_32394418_32394477_GRCH38|32394418|9606
chr1|32539193|CHR1_32539134_32539193_GRCH38|32539134|9606
chr1|32539451|CHR1_32539392_32539451_GRCH38|32539392|9606
chr1|32650594|CHR1_32650535_32650594_GRCH38|32650535|9606
chr1|32650981|CHR1_32650922_32650981_GRCH38|32650922|9606
chr1|32651220|CHR1_32651161_32651220_GRCH38|32651161|9606
chr1|32651746|CHR1_32651687_32651746_GRCH38|32651687|9606
chr1|32765684|CHR1_32765625_32765684_GRCH38|32765625|9606
chr1|32816572|CHR1_32816513_32816572_GRCH38|32816513|9606
chr1|32817407|CHR1_32817348_32817407_GRCH38|32817348|9606
chr1|32817663|CHR1_32817604_32817663_GRCH38|32817604|9606
chr1|32818202|CHR1_32818143_32818202_GRCH38|32818143|9606
chr1|32821623|CHR1_32821564_32821623_GRCH38|32821564|9606
chr1|32870961|CHR1_32870902_32870961_GRCH38|32870902|9606
chr1|32872530|CHR1_32872471_32872530_GRCH38|32872471|9606
chr1|32886006|CHR1_32885947_32886006_GRCH38|32885947|9606
chr1|32886503|CHR1_32886444_32886503_GRCH38|32886444|9606
chr1|32901438|CHR1_32901379_32901438_GRCH38|32901379|9606
chr1|32964858|CHR1_32964799_32964858_GRCH38|32964799|9606
chr1|33036928|CHR1_33036869_33036928_GRCH38|33036869|9606
chr1|33081165|CHR1_33081106_33081165_GRCH38|33081106|9606
chr1|33181742|CHR1_33181683_33181742_GRCH38|33181683|9606
chr1|33182090|CHR1_33182031_33182090_GRCH38|33182031|9606
chr1|33238597|CHR1_33238538_33238597_GRCH38|33238538|9606
chr1|33255647|CHR1_33255588_33255647_GRCH38|33255588|9606
chr1|33349948|CHR1_33349889_33349948_GRCH38|33349889|9606
chr1|33431144|CHR1_33431085_33431144_GRCH38|33431085|9606
chr1|33472661|CHR1_33472602_33472661_GRCH38|33472602|9606
chr1|33864089|CHR1_33864030_33864089_GRCH38|33864030|9606
chr1|34165279|CHR1_34165220_34165279_GRCH38|34165220|9606
chr1|34166929|CHR1_34166870_34166929_GRCH38|34166870|9606
chr1|34167033|CHR1_34166974_34167033_GRCH38|34166974|9606
chr1|34755057|CHR1_34754998_34755057_GRCH38|34754998|9606
chr1|34781224|CHR1_34781165_34781224_GRCH38|34781165|9606
chr1|34781447|CHR1_34781388_34781447_GRCH38|34781388|9606
chr1|34782386|CHR1_34782327_34782386_GRCH38|34782327|9606
chr1|34793009|CHR1_34792950_34793009_GRCH38|34792950|9606
chr1|34859786|CHR1_34859727_34859786_GRCH38|34859727|9606
chr1|34985354|CHR1_34985295_34985354_GRCH38|34985295|9606
chr1|35031739|CHR1_35031680_35031739_GRCH38|35031680|9606
chr1|35031994|CHR1_35031935_35031994_GRCH38|35031935|9606
chr1|35079401|CHR1_35079342_35079401_GRCH38|35079342|9606
chr1|35079401|CHR1_35079342_35079401_GRCH38|35079342|9606
chr1|35193194|CHR1_35193135_35193194_GRCH38|35193135|9606
chr1|35555026|CHR1_35554967_35555026_GRCH38|35554967|9606
chr1|35557452|CHR1_35557393_35557452_GRCH38|35557393|9606
chr1|35557830|CHR1_35557771_35557830_GRCH38|35557771|9606
chr1|35559097|CHR1_35559038_35559097_GRCH38|35559038|9606
chr1|35573324|CHR1_35573265_35573324_GRCH38|35573265|9606
chr1|35641568|CHR1_35641509_35641568_GRCH38|35641509|9606
chr1|35718933|CHR1_35718874_35718933_GRCH38|35718874|9606
chr1|35770016|CHR1_35769957_35770016_GRCH38|35769957|9606
chr1|35807646|CHR1_35807587_35807646_GRCH38|35807587|9606
chr1|35808160|CHR1_35808101_35808160_GRCH38|35808101|9606
chr1|35869817|CHR1_35869758_35869817_GRCH38|35869758|9606
chr1|35883225|CHR1_35883166_35883225_GRCH38|35883166|9606
chr1|35930728|CHR1_35930669_35930728_GRCH38|35930669|9606
chr1|35931262|CHR1_35931203_35931262_GRCH38|35931203|9606
chr1|35947416|CHR1_35947357_35947416_GRCH38|35947357|9606
chr1|36084114|CHR1_36084055_36084114_GRCH38|36084055|9606
chr1|36088905|CHR1_36088846_36088905_GRCH38|36088846|9606
chr1|36100263|CHR1_36100204_36100263_GRCH38|36100204|9606
chr1|36125789|CHR1_36125730_36125789_GRCH38|36125730|9606
chr1|36149535|CHR1_36149476_36149535_GRCH38|36149476|9606
chr1|36155921|CHR1_36155862_36155921_GRCH38|36155862|9606
chr1|36156192|CHR1_36156133_36156192_GRCH38|36156133|9606
chr1|36224457|CHR1_36224398_36224457_GRCH38|36224398|9606
chr1|36320103|CHR1_36320044_36320103_GRCH38|36320044|9606
chr1|36369875|CHR1_36369816_36369875_GRCH38|36369816|9606
chr1|36385964|CHR1_36385905_36385964_GRCH38|36385905|9606
chr1|36386580|CHR1_36386521_36386580_GRCH38|36386521|9606
chr1|36397955|CHR1_36397896_36397955_GRCH38|36397896|9606
chr1|36450497|CHR1_36450438_36450497_GRCH38|36450438|9606
chr1|36464431|CHR1_36464372_36464431_GRCH38|36464372|9606
chr1|36482962|CHR1_36482903_36482962_GRCH38|36482903|9606
chr1|37034662|CHR1_37034603_37034662_GRCH38|37034603|9606
chr1|37474438|CHR1_37474379_37474438_GRCH38|37474379|9606
chr1|37474590|CHR1_37474531_37474590_GRCH38|37474531|9606
chr1|37514803|CHR1_37514744_37514803_GRCH38|37514744|9606
chr1|37554342|CHR1_37554283_37554342_GRCH38|37554283|9606
chr1|37556990|CHR1_37556931_37556990_GRCH38|37556931|9606
chr1|37595984|CHR1_37595925_37595984_GRCH38|37595925|9606
chr1|37634692|CHR1_37634633_37634692_GRCH38|37634633|9606
chr1|37634939|CHR1_37634880_37634939_GRCH38|37634880|9606
chr1|37690578|CHR1_37690519_37690578_GRCH38|37690519|9606
chr1|37692291|CHR1_37692232_37692291_GRCH38|37692232|9606
chr1|37692526|CHR1_37692467_37692526_GRCH38|37692467|9606
chr1|37752991|CHR1_37752932_37752991_GRCH38|37752932|9606
chr1|37765169|CHR1_37765110_37765169_GRCH38|37765110|9606
chr1|37793857|CHR1_37793798_37793857_GRCH38|37793798|9606
chr1|37808067|CHR1_37808008_37808067_GRCH38|37808008|9606
chr1|37808227|CHR1_37808168_37808227_GRCH38|37808168|9606
chr1|37808288|CHR1_37808229_37808288_GRCH38|37808229|9606
chr1|37859641|CHR1_37859582_37859641_GRCH38|37859582|9606
chr1|37947100|CHR1_37947041_37947100_GRCH38|37947041|9606
chr1|37990071|CHR1_37990012_37990071_GRCH38|37990012|9606
chr1|37996173|CHR1_37996114_37996173_GRCH38|37996114|9606
chr1|38005563|CHR1_38005504_38005563_GRCH38|38005504|9606
chr1|38005564|CHR1_38005505_38005564_GRCH38|38005505|9606
chr1|38012744|CHR1_38012685_38012744_GRCH38|38012685|9606
chr1|38859798|CHR1_38859739_38859798_GRCH38|38859739|9606
chr1|38859934|CHR1_38859875_38859934_GRCH38|38859875|9606
chr1|38873081|CHR1_38873022_38873081_GRCH38|38873022|9606
chr1|38873397|CHR1_38873338_38873397_GRCH38|38873338|9606
chr1|38881636|CHR1_38881577_38881636_GRCH38|38881577|9606
chr1|38930255|CHR1_38930196_38930255_GRCH38|38930196|9606
chr1|38941877|CHR1_38941818_38941877_GRCH38|38941818|9606
chr1|38991298|CHR1_38991239_38991298_GRCH38|38991239|9606
chr1|39026360|CHR1_39026301_39026360_GRCH38|39026301|9606
chr1|39468744|CHR1_39468685_39468744_GRCH38|39468685|9606
chr1|39491646|CHR1_39491587_39491646_GRCH38|39491587|9606
chr1|39576839|CHR1_39576780_39576839_GRCH38|39576780|9606
chr1|39639683|CHR1_39639624_39639683_GRCH38|39639624|9606
chr1|39640033|CHR1_39639974_39640033_GRCH38|39639974|9606
chr1|39672156|CHR1_39672097_39672156_GRCH38|39672097|9606
chr1|39691481|CHR1_39691422_39691481_GRCH38|39691422|9606
chr1|39691734|CHR1_39691675_39691734_GRCH38|39691675|9606
chr1|39738902|CHR1_39738843_39738902_GRCH38|39738843|9606
chr1|39788904|CHR1_39788845_39788904_GRCH38|39788845|9606
chr1|39883553|CHR1_39883494_39883553_GRCH38|39883494|9606
chr1|39902055|CHR1_39901996_39902055_GRCH38|39901996|9606
chr1|39955158|CHR1_39955099_39955158_GRCH38|39955099|9606
chr1|40040250|CHR1_40040191_40040250_GRCH38|40040191|9606
chr1|40040768|CHR1_40040709_40040768_GRCH38|40040709|9606
chr1|40097301|CHR1_40097242_40097301_GRCH38|40097242|9606
chr1|40161397|CHR1_40161338_40161397_GRCH38|40161338|9606
chr1|40247947|CHR1_40247888_40247947_GRCH38|40247888|9606
chr1|40258071|CHR1_40258012_40258071_GRCH38|40258012|9606
chr1|40258246|CHR1_40258187_40258246_GRCH38|40258187|9606
chr1|40317331|CHR1_40317272_40317331_GRCH38|40317272|9606
chr1|40344844|CHR1_40344785_40344844_GRCH38|40344785|9606
chr1|40373737|CHR1_40373678_40373737_GRCH38|40373678|9606
chr1|40374641|CHR1_40374582_40374641_GRCH38|40374582|9606
chr1|40406820|CHR1_40406761_40406820_GRCH38|40406761|9606
chr1|40450125|CHR1_40450066_40450125_GRCH38|40450066|9606
chr1|40450593|CHR1_40450534_40450593_GRCH38|40450534|9606
chr1|40477300|CHR1_40477241_40477300_GRCH38|40477241|9606
chr1|40508777|CHR1_40508718_40508777_GRCH38|40508718|9606
chr1|40508778|CHR1_40508719_40508778_GRCH38|40508719|9606
chr1|40531571|CHR1_40531512_40531571_GRCH38|40531512|9606
chr1|40531684|CHR1_40531625_40531684_GRCH38|40531625|9606
chr1|40665726|CHR1_40665667_40665726_GRCH38|40665667|9606
chr1|40691714|CHR1_40691655_40691714_GRCH38|40691655|9606
chr1|40691917|CHR1_40691858_40691917_GRCH38|40691858|9606
chr1|40692115|CHR1_40692056_40692115_GRCH38|40692056|9606
chr1|40709376|CHR1_40709317_40709376_GRCH38|40709317|9606
chr1|40783824|CHR1_40783765_40783824_GRCH38|40783765|9606
chr1|40979327|CHR1_40979268_40979327_GRCH38|40979268|9606
chr1|40979765|CHR1_40979706_40979765_GRCH38|40979706|9606
chr1|41021774|CHR1_41021715_41021774_GRCH38|41021715|9606
chr1|41164467|CHR1_41164408_41164467_GRCH38|41164408|9606
chr1|41242168|CHR1_41242109_41242168_GRCH38|41242109|9606
chr1|41484732|CHR1_41484673_41484732_GRCH38|41484673|9606
chr1|41904033|CHR1_41903974_41904033_GRCH38|41903974|9606
chr1|41918734|CHR1_41918675_41918734_GRCH38|41918675|9606
chr1|42035983|CHR1_42035924_42035983_GRCH38|42035924|9606
chr1|42153420|CHR1_42153361_42153420_GRCH38|42153361|9606
chr1|42164794|CHR1_42164735_42164794_GRCH38|42164735|9606
chr1|42335281|CHR1_42335222_42335281_GRCH38|42335222|9606
chr1|42335929|CHR1_42335870_42335929_GRCH38|42335870|9606
chr1|42380804|CHR1_42380745_42380804_GRCH38|42380745|9606
chr1|42456117|CHR1_42456058_42456117_GRCH38|42456058|9606
chr1|42456305|CHR1_42456246_42456305_GRCH38|42456246|9606
chr1|42456497|CHR1_42456438_42456497_GRCH38|42456438|9606
chr1|42456553|CHR1_42456494_42456553_GRCH38|42456494|9606
chr1|42456572|CHR1_42456513_42456572_GRCH38|42456513|9606
chr1|42457035|CHR1_42456976_42457035_GRCH38|42456976|9606
chr1|42463296|CHR1_42463237_42463296_GRCH38|42463237|9606
chr1|42472990|CHR1_42472931_42472990_GRCH38|42472931|9606
chr1|42658433|CHR1_42658374_42658433_GRCH38|42658374|9606
chr1|42682438|CHR1_42682379_42682438_GRCH38|42682379|9606
chr1|42740285|CHR1_42740226_42740285_GRCH38|42740226|9606
chr1|42767077|CHR1_42767018_42767077_GRCH38|42767018|9606
chr1|42767274|CHR1_42767215_42767274_GRCH38|42767215|9606
chr1|42767685|CHR1_42767626_42767685_GRCH38|42767626|9606
chr1|42775227|CHR1_42775168_42775227_GRCH38|42775168|9606
chr1|42817132|CHR1_42817073_42817132_GRCH38|42817073|9606
chr1|42817444|CHR1_42817385_42817444_GRCH38|42817385|9606
chr1|42825571|CHR1_42825512_42825571_GRCH38|42825512|9606
chr1|42846471|CHR1_42846412_42846471_GRCH38|42846412|9606
chr1|42846624|CHR1_42846565_42846624_GRCH38|42846565|9606
chr1|42958917|CHR1_42958858_42958917_GRCH38|42958858|9606
chr1|43172362|CHR1_43172303_43172362_GRCH38|43172303|9606
chr1|43269993|CHR1_43269934_43269993_GRCH38|43269934|9606
chr1|43272286|CHR1_43272227_43272286_GRCH38|43272227|9606
chr1|43285630|CHR1_43285571_43285630_GRCH38|43285571|9606
chr1|43285901|CHR1_43285842_43285901_GRCH38|43285842|9606
