accessions|canonical_accession|id|is_canonical|is_isoform|isoform_name|protein_name|source|source_url
"[""A6NFY5"", ""A6NGP4"", ""A8K1L3"", ""B3KXQ4"", ""D2CGD0"", ""Q6FHK3"", ""Q8TAM8""]"||P30542|True|||AA1R|UniProt|https://www.uniprot.org/
|P30542|P30542-1||True|1|AA1R|UniProt|https://www.uniprot.org/
|P30542|P30542-2||True|2|AA1R|UniProt|https://www.uniprot.org/
"[""B2R7E0""]"||P29274|True|||AA2AR|UniProt|https://www.uniprot.org/
||P29275|True|||AA2BR|UniProt|https://www.uniprot.org/
"[""A2A3P4"", ""P33765"", ""Q6UWU0"", ""Q9BYZ1""]"||P0DMS8|True|||AA3R|UniProt|https://www.uniprot.org/
|P0DMS8|P0DMS8-1||True|2|AA3R|UniProt|https://www.uniprot.org/
|P0DMS8|P0DMS9-2||True|1|AA3R|UniProt|https://www.uniprot.org/
|P0DMS8|P0DMS9-1||True|3|AA3R|UniProt|https://www.uniprot.org/
"[""B2RE84""]"||Q9NS82|True|||AAA1|UniProt|https://www.uniprot.org/
"[""A8K3L3"", ""D3DNJ6"", ""Q8N1A9""]"||P22760|True|||AAAD|UniProt|https://www.uniprot.org/
"[""Q5JB47"", ""Q9NWI6"", ""Q9UG19""]"||Q9NRG9|True|||AAAS|UniProt|https://www.uniprot.org/
|Q9NRG9|Q9NRG9-1||True|1|AAAS|UniProt|https://www.uniprot.org/
|Q9NRG9|Q9NRG9-2||True|2|AAAS|UniProt|https://www.uniprot.org/
"[""A8K9H5"", ""B4DR77"", ""B4DWS4"", ""B7ZB81"", ""D0EYG6"", ""E9PC01"", ""O95720"", ""Q96RL9"", ""Q9BWQ3"", ""Q9UNP2""]"||Q15758|True|||AAAT|UniProt|https://www.uniprot.org/
|Q15758|Q15758-1||True|1|AAAT|UniProt|https://www.uniprot.org/
|Q15758|Q15758-2||True|2|AAAT|UniProt|https://www.uniprot.org/
|Q15758|Q15758-3||True|3|AAAT|UniProt|https://www.uniprot.org/
"[""Q49AB9"", ""Q49AC3"", ""Q658Q8"", ""Q8IWD2"", ""Q8NEW5"", ""Q9BSJ9"", ""Q9H829"", ""Q9HA19""]"||Q86V21|True|||AACS|UniProt|https://www.uniprot.org/
|Q86V21|Q86V21-1||True|1|AACS|UniProt|https://www.uniprot.org/
|Q86V21|Q86V21-2||True|2|AACS|UniProt|https://www.uniprot.org/
|Q86V21|Q86V21-3||True|3|AACS|UniProt|https://www.uniprot.org/
"[""B3KVQ7"", ""Q13703"", ""Q2TU87"", ""Q2TU88"", ""Q59GP9"", ""Q6LBY8"", ""Q6LDT7"", ""Q6NSC9"", ""Q8N177"", ""Q96DW8"", ""Q9UC47"", ""Q9UNU9""]"||P01011|True|||AACT|UniProt|https://www.uniprot.org/
|P01011|P01011-1||True|1|AACT|UniProt|https://www.uniprot.org/
|P01011|P01011-2||True|2|AACT|UniProt|https://www.uniprot.org/
|P01011|P01011-3||True|3|AACT|UniProt|https://www.uniprot.org/
"[""B3KP84"", ""Q9UL02""]"||Q8N5Z0|True|||AADAT|UniProt|https://www.uniprot.org/
|Q8N5Z0|Q8N5Z0-1||True|1|AADAT|UniProt|https://www.uniprot.org/
|Q8N5Z0|Q8N5Z0-2||True|2|AADAT|UniProt|https://www.uniprot.org/
"[""B4DG44"", ""Q6FI86"", ""Q7Z5X9"", ""Q9H0P1"", ""Q9HAK0""]"||Q6PD74|True|||AAGAB|UniProt|https://www.uniprot.org/
|Q6PD74|Q6PD74-1||True|1|AAGAB|UniProt|https://www.uniprot.org/
|Q6PD74|Q6PD74-2||True|2|AAGAB|UniProt|https://www.uniprot.org/
"[""Q4ZFZ3"", ""Q53RX6"", ""Q9UPV4""]"||Q2M2I8|True|||AAK1|UniProt|https://www.uniprot.org/
|Q2M2I8|Q2M2I8-1||True|1|AAK1|UniProt|https://www.uniprot.org/
|Q2M2I8|Q2M2I8-2||True|2|AAK1|UniProt|https://www.uniprot.org/
"[""Q9UBV0"", ""Q9UE20"", ""Q9UEX2"", ""Q9Y6V8""]"||Q9Y478|True|||AAKB1|UniProt|https://www.uniprot.org/
"[""A8K9V5"", ""B4DH06"", ""Q5VXY0""]"||O43741|True|||AAKB2|UniProt|https://www.uniprot.org/
|O43741|O43741-1||True|1|AAKB2|UniProt|https://www.uniprot.org/
|O43741|O43741-2||True|2|AAKB2|UniProt|https://www.uniprot.org/
"[""B4DDT7"", ""Q8N7V9""]"||P54619|True|||AAKG1|UniProt|https://www.uniprot.org/
|P54619|P54619-1||True|1|AAKG1|UniProt|https://www.uniprot.org/
|P54619|P54619-2||True|2|AAKG1|UniProt|https://www.uniprot.org/
|P54619|P54619-3||True|3|AAKG1|UniProt|https://www.uniprot.org/
"[""Q53Y07"", ""Q6NUI0"", ""Q75MP4"", ""Q9NUZ9"", ""Q9UDN8"", ""Q9ULX8""]"||Q9UGJ0|True|||AAKG2|UniProt|https://www.uniprot.org/
|Q9UGJ0|Q9UGJ0-1||True|A|AAKG2|UniProt|https://www.uniprot.org/
|Q9UGJ0|Q9UGJ0-2||True|B|AAKG2|UniProt|https://www.uniprot.org/
|Q9UGJ0|Q9UGJ0-3||True|C|AAKG2|UniProt|https://www.uniprot.org/
"[""Q4QQG8"", ""Q4V779"", ""Q9NRL1""]"||Q9UGI9|True|||AAKG3|UniProt|https://www.uniprot.org/
|Q9UGI9|Q9UGI9-1||True|1|AAKG3|UniProt|https://www.uniprot.org/
|Q9UGI9|Q9UGI9-2||True|2|AAKG3|UniProt|https://www.uniprot.org/
"[""Q96AQ4"", ""Q9Y6B1""]"||Q9H7C9|True|||AAMDC|UniProt|https://www.uniprot.org/
|Q9H7C9|Q9H7C9-1||True|1|AAMDC|UniProt|https://www.uniprot.org/
|Q9H7C9|Q9H7C9-2||True|2|AAMDC|UniProt|https://www.uniprot.org/
|Q9H7C9|Q9H7C9-3||True|3|AAMDC|UniProt|https://www.uniprot.org/
"[""Q8WUJ9"", ""Q96H92""]"||Q13685|True|||AAMP|UniProt|https://www.uniprot.org/
"[""A8MTQ6"", ""B2R7E1"", ""O00286"", ""Q5D0E1"", ""Q86VS1"", ""Q9UNQ4""]"||Q13131|True|||AAPK1|UniProt|https://www.uniprot.org/
|Q13131|Q13131-1||True|1|AAPK1|UniProt|https://www.uniprot.org/
|Q13131|Q13131-2||True|2|AAPK1|UniProt|https://www.uniprot.org/
"[""Q9H1E8"", ""Q9UD43""]"||P54646|True|||AAPK2|UniProt|https://www.uniprot.org/
"[""E1P5S7"", ""Q9H4F9"", ""Q9P1P3"", ""Q9UFK9""]"||Q9Y312|True|||AAR2|UniProt|https://www.uniprot.org/
"[""A5PKU8""]"||Q4LEZ3|True|||AARD|UniProt|https://www.uniprot.org/
||P86434|True|||AAS1|UniProt|https://www.uniprot.org/
"[""B4DI73""]"||Q9BTE6|True|||AASD1|UniProt|https://www.uniprot.org/
|Q9BTE6|Q9BTE6-1||True|1|AASD1|UniProt|https://www.uniprot.org/
|Q9BTE6|Q9BTE6-2||True|2|AASD1|UniProt|https://www.uniprot.org/
|Q9BTE6|Q9BTE6-3||True|3|AASD1|UniProt|https://www.uniprot.org/
"[""O95462""]"||Q9UDR5|True|||AASS|UniProt|https://www.uniprot.org/
"[""A8MWL4""]"||Q8NHS2|True|||AATC2|UniProt|https://www.uniprot.org/
"[""B2R6R7"", ""B7Z7E9"", ""Q5VW80""]"||P17174|True|||AATC|UniProt|https://www.uniprot.org/
|P17174|P17174-1||True|1|AATC|UniProt|https://www.uniprot.org/
|P17174|P17174-2||True|2|AATC|UniProt|https://www.uniprot.org/
"[""A6NCJ6"", ""B3KQ26"", ""Q9P0A4"", ""Q9UNX5""]"||Q9NY61|True|||AATF|UniProt|https://www.uniprot.org/
"[""B4DJA6"", ""E7ERW2"", ""Q53FL3"", ""Q9BWA3""]"||P00505|True|||AATM|UniProt|https://www.uniprot.org/
|P00505|P00505-1||True|1|AATM|UniProt|https://www.uniprot.org/
|P00505|P00505-2||True|2|AATM|UniProt|https://www.uniprot.org/
"[""Q3KNR9"", ""Q3KNS0"", ""Q7Z5M6"", ""Q7Z5M7"", ""Q8N4D2""]"||Q7Z5M8|True|||AB12B|UniProt|https://www.uniprot.org/
|Q7Z5M8|Q7Z5M8-1||True|1|AB12B|UniProt|https://www.uniprot.org/
|Q7Z5M8|Q7Z5M8-2||True|2|AB12B|UniProt|https://www.uniprot.org/
|Q7Z5M8|Q7Z5M8-4||True|4|AB12B|UniProt|https://www.uniprot.org/
|Q7Z5M8|Q7Z5M8-5||True|5|AB12B|UniProt|https://www.uniprot.org/
"[""A8K0G8"", ""D6W5Z9"", ""Q6PJU2"", ""Q8WUH9"", ""Q9BWL0"", ""Q9H7Q9""]"||Q96GS6|True|||AB17A|UniProt|https://www.uniprot.org/
|Q96GS6|Q96GS6-1||True|1|AB17A|UniProt|https://www.uniprot.org/
|Q96GS6|Q96GS6-2||True|2|AB17A|UniProt|https://www.uniprot.org/
|Q96GS6|Q96GS6-3||True|3|AB17A|UniProt|https://www.uniprot.org/
|Q96GS6|Q96GS6-4||True|4|AB17A|UniProt|https://www.uniprot.org/
"[""A8KAJ5"", ""Q5VST7"", ""Q86YB6"", ""Q8IY03"", ""Q9Y377""]"||Q5VST6|True|||AB17B|UniProt|https://www.uniprot.org/
|Q5VST6|Q5VST6-1||True|1|AB17B|UniProt|https://www.uniprot.org/
|Q5VST6|Q5VST6-2||True|2|AB17B|UniProt|https://www.uniprot.org/
"[""Q1RMD6"", ""Q9NPM1""]"||Q6PCB6|True|||AB17C|UniProt|https://www.uniprot.org/
|Q6PCB6|Q6PCB6-1||True|1|AB17C|UniProt|https://www.uniprot.org/
|Q6PCB6|Q6PCB6-2||True|2|AB17C|UniProt|https://www.uniprot.org/
"[""Q8IWS8"", ""Q8IYL7"", ""Q8IZZ7""]"||Q7Z5R6|True|||AB1IP|UniProt|https://www.uniprot.org/
|Q7Z5R6|Q7Z5R6-1||True|1|AB1IP|UniProt|https://www.uniprot.org/
|Q7Z5R6|Q7Z5R6-2||True|2|AB1IP|UniProt|https://www.uniprot.org/
"[""A0AVM1"", ""Q12807"", ""Q5JZ93"", ""Q9UH18""]"||P31941|True|||ABC3A|UniProt|https://www.uniprot.org/
|P31941|P31941-1||True|1|ABC3A|UniProt|https://www.uniprot.org/
|P31941|P31941-2||True|2|ABC3A|UniProt|https://www.uniprot.org/
"[""B0QYD2"", ""O95618"", ""Q20WL1"", ""Q5IFJ4"", ""Q7Z2N3"", ""Q7Z6D6"", ""Q9UE74""]"||Q9UH17|True|||ABC3B|UniProt|https://www.uniprot.org/
|Q9UH17|Q9UH17-1||True|1|ABC3B|UniProt|https://www.uniprot.org/
|Q9UH17|Q9UH17-2||True|2|ABC3B|UniProt|https://www.uniprot.org/
|Q9UH17|Q9UH17-3||True|3|ABC3B|UniProt|https://www.uniprot.org/
"[""B2R884"", ""Q5JZ92"", ""Q7Z2N7"", ""Q96F12""]"||Q9NRW3|True|||ABC3C|UniProt|https://www.uniprot.org/
"[""Q5JZ91"", ""Q7Z2N2"", ""Q7Z2N5"", ""Q7Z2N6""]"||Q96AK3|True|||ABC3D|UniProt|https://www.uniprot.org/
"[""B0QYD4"", ""Q45F03"", ""Q6ICH3"", ""Q7Z2N2"", ""Q7Z2N5""]"||Q8IUX4|True|||ABC3F|UniProt|https://www.uniprot.org/
|Q8IUX4|Q8IUX4-1||True|1|ABC3F|UniProt|https://www.uniprot.org/
|Q8IUX4|Q8IUX4-2||True|2|ABC3F|UniProt|https://www.uniprot.org/
|Q8IUX4|Q8IUX4-3||True|3|ABC3F|UniProt|https://www.uniprot.org/
"[""B2RDR9"", ""Q45F02"", ""Q5TF77"", ""Q7Z2N1"", ""Q7Z2N4"", ""Q9H9H8""]"||Q9HC16|True|||ABC3G|UniProt|https://www.uniprot.org/
|Q9HC16|Q9HC16-1||True|1|ABC3G|UniProt|https://www.uniprot.org/
|Q9HC16|Q9HC16-3||True|3|ABC3G|UniProt|https://www.uniprot.org/
"[""B0QYP0"", ""B0QYP1"", ""B7TQM5"", ""E9PF38"", ""M4W6S4"", ""Q5JYL9"", ""Q6IC87""]"||Q6NTF7|True|||ABC3H|UniProt|https://www.uniprot.org/
|Q6NTF7|Q6NTF7-1||True|1|ABC3H|UniProt|https://www.uniprot.org/
|Q6NTF7|Q6NTF7-2||True|2|ABC3H|UniProt|https://www.uniprot.org/
|Q6NTF7|Q6NTF7-3||True|3|ABC3H|UniProt|https://www.uniprot.org/
|Q6NTF7|Q6NTF7-4||True|4|ABC3H|UniProt|https://www.uniprot.org/
"[""Q5VX33"", ""Q96S56"", ""Q96T85"", ""Q9NQV4"", ""Q9UN06"", ""Q9UN07"", ""Q9UN08"", ""Q9UN09""]"||O95477|True|||ABCA1|UniProt|https://www.uniprot.org/
"[""A6NED5"", ""Q5SPY5"", ""Q5W9G5"", ""Q76MW7"", ""Q9HC28""]"||Q9BZC7|True|||ABCA2|UniProt|https://www.uniprot.org/
|Q9BZC7|Q9BZC7-1||True|1|ABCA2|UniProt|https://www.uniprot.org/
|Q9BZC7|Q9BZC7-2||True|2|ABCA2|UniProt|https://www.uniprot.org/
|Q9BZC7|Q9BZC7-3||True|3|ABCA2|UniProt|https://www.uniprot.org/
|Q9BZC7|Q9BZC7-4||True|4 {ECO:0000303PubMed:15093135}|ABCA2|UniProt|https://www.uniprot.org/
"[""B2RU09"", ""Q54A95"", ""Q6P5P9"", ""Q92473""]"||Q99758|True|||ABCA3|UniProt|https://www.uniprot.org/
|Q99758|Q99758-1||True|1|ABCA3|UniProt|https://www.uniprot.org/
|Q99758|Q99758-2||True|2|ABCA3|UniProt|https://www.uniprot.org/
"[""O15112"", ""O60438"", ""O60915"", ""Q0QD48"", ""Q4LE31""]"||P78363|True|||ABCA4|UniProt|https://www.uniprot.org/
"[""Q8IVJ2"", ""Q96LJ1"", ""Q96MS4"", ""Q96PZ9"", ""Q9NY14""]"||Q8WWZ7|True|||ABCA5|UniProt|https://www.uniprot.org/
|Q8WWZ7|Q8WWZ7-1||True|1|ABCA5|UniProt|https://www.uniprot.org/
|Q8WWZ7|Q8WWZ7-2||True|2|ABCA5|UniProt|https://www.uniprot.org/
|Q8WWZ7|Q8WWZ7-3||True|3|ABCA5|UniProt|https://www.uniprot.org/
"[""Q6NSH9"", ""Q8N856"", ""Q8WWZ6""]"||Q8N139|True|||ABCA6|UniProt|https://www.uniprot.org/
|Q8N139|Q8N139-1||True|1|ABCA6|UniProt|https://www.uniprot.org/
|Q8N139|Q8N139-2||True|2|ABCA6|UniProt|https://www.uniprot.org/
|Q8N139|Q8N139-3||True|3|ABCA6|UniProt|https://www.uniprot.org/
"[""Q96S58"", ""Q9BZC4"", ""Q9NR73"", ""Q9UKP8""]"||Q8IZY2|True|||ABCA7|UniProt|https://www.uniprot.org/
|Q8IZY2|Q8IZY2-1||True|1|ABCA7|UniProt|https://www.uniprot.org/
|Q8IZY2|Q8IZY2-2||True|2|ABCA7|UniProt|https://www.uniprot.org/
"[""A1L3U3"", ""C9JQE6"", ""Q86WW0""]"||O94911|True|||ABCA8|UniProt|https://www.uniprot.org/
|O94911|O94911-3||True|3|ABCA8|UniProt|https://www.uniprot.org/
|O94911|O94911-1||True|1|ABCA8|UniProt|https://www.uniprot.org/
|O94911|O94911-2||True|2|ABCA8|UniProt|https://www.uniprot.org/
"[""Q6P655"", ""Q8N2S4"", ""Q8WWZ5"", ""Q96MD8""]"||Q8IUA7|True|||ABCA9|UniProt|https://www.uniprot.org/
|Q8IUA7|Q8IUA7-1||True|1|ABCA9|UniProt|https://www.uniprot.org/
|Q8IUA7|Q8IUA7-2||True|2|ABCA9|UniProt|https://www.uniprot.org/
|Q8IUA7|Q8IUA7-3||True|3|ABCA9|UniProt|https://www.uniprot.org/
|Q8IUA7|Q8IUA7-4||True|4|ABCA9|UniProt|https://www.uniprot.org/
|Q8IUA7|Q8IUA7-5||True|5|ABCA9|UniProt|https://www.uniprot.org/
"[""C9JZH2"", ""C9K035"", ""Q6PIQ6"", ""Q7Z2I9"", ""Q7Z7P7"", ""Q86TD2""]"||Q8WWZ4|True|||ABCAA|UniProt|https://www.uniprot.org/
|Q8WWZ4|Q8WWZ4-1||True|1|ABCAA|UniProt|https://www.uniprot.org/
|Q8WWZ4|Q8WWZ4-2||True|2|ABCAA|UniProt|https://www.uniprot.org/
|Q8WWZ4|Q8WWZ4-3||True|3|ABCAA|UniProt|https://www.uniprot.org/
|Q8WWZ4|Q8WWZ4-4||True|4|ABCAA|UniProt|https://www.uniprot.org/
|Q8WWZ4|Q8WWZ4-5||True|5|ABCAA|UniProt|https://www.uniprot.org/
"[""Q53QE2"", ""Q53S55"", ""Q8IZW6"", ""Q96JT3"", ""Q9Y4M5""]"||Q86UK0|True|||ABCAC|UniProt|https://www.uniprot.org/
|Q86UK0|Q86UK0-1||True|1|ABCAC|UniProt|https://www.uniprot.org/
|Q86UK0|Q86UK0-2||True|2|ABCAC|UniProt|https://www.uniprot.org/
"[""A0A0A0MT16"", ""K9LC76"", ""K9LC79"", ""K9LCX7"", ""K9LDK8"", ""K9LDY4"", ""Q6ZTT7"", ""Q86WI2"", ""Q8N248""]"||Q86UQ4|True|||ABCAD|UniProt|https://www.uniprot.org/
|Q86UQ4|Q86UQ4-1||True|1|ABCAD|UniProt|https://www.uniprot.org/
|Q86UQ4|Q86UQ4-2||True|2|ABCAD|UniProt|https://www.uniprot.org/
|Q86UQ4|Q86UQ4-3||True|3|ABCAD|UniProt|https://www.uniprot.org/
|Q86UQ4|Q86UQ4-4||True|4|ABCAD|UniProt|https://www.uniprot.org/
|Q86UQ4|Q86UQ4-5||True|5|ABCAD|UniProt|https://www.uniprot.org/
|Q86UQ4|Q86UQ4-6||True|6|ABCAD|UniProt|https://www.uniprot.org/
|Q86UQ4|Q86UQ4-7||True|7|ABCAD|UniProt|https://www.uniprot.org/
"[""A4D131"", ""A7BKA4"", ""B5MD19"", ""B7WPL1"", ""F8QQP8"", ""F8QQP9"", ""J3KQ04"", ""Q2M3I5"", ""Q5I5Q7"", ""Q5I5Q8"", ""Q6KG50"", ""Q6XFQ5"", ""Q8IXA1""]"||Q2M3G0|True|||ABCB5|UniProt|https://www.uniprot.org/
|Q2M3G0|Q2M3G0-4||True|4|ABCB5|UniProt|https://www.uniprot.org/
|Q2M3G0|Q2M3G0-2||True|2|ABCB5|UniProt|https://www.uniprot.org/
|Q2M3G0|Q2M3G0-3||True|3|ABCB5|UniProt|https://www.uniprot.org/
|Q2M3G0|Q2M3G0-1||True|1|ABCB5|UniProt|https://www.uniprot.org/
"[""O75542"", ""Q49A66"", ""Q59GQ5"", ""Q6ZME6"", ""Q96ME8"", ""Q9HAQ6"", ""Q9HAQ7""]"||Q9NP58|True|||ABCB6|UniProt|https://www.uniprot.org/
|Q9NP58|Q9NP58-1||True|1|ABCB6|UniProt|https://www.uniprot.org/
|Q9NP58|Q9NP58-4||True|2|ABCB6|UniProt|https://www.uniprot.org/
"[""G3XAC4"", ""O75345"", ""Q5VWY7"", ""Q5VWY8"", ""Q9BRE1"", ""Q9UND1"", ""Q9UP01""]"||O75027|True|||ABCB7|UniProt|https://www.uniprot.org/
|O75027|O75027-1||True|1|ABCB7|UniProt|https://www.uniprot.org/
|O75027|O75027-2||True|2|ABCB7|UniProt|https://www.uniprot.org/
|O75027|O75027-3||True|3|ABCB7|UniProt|https://www.uniprot.org/
"[""B4E2J0"", ""Q5W9G7"", ""Q769F3"", ""Q769F4"", ""Q96AB1"", ""Q9P208""]"||Q9NP78|True|||ABCB9|UniProt|https://www.uniprot.org/
|Q9NP78|Q9NP78-1||True|1|ABCB9|UniProt|https://www.uniprot.org/
|Q9NP78|Q9NP78-2||True|2|ABCB9|UniProt|https://www.uniprot.org/
|Q9NP78|Q9NP78-3||True|3|ABCB9|UniProt|https://www.uniprot.org/
|Q9NP78|Q9NP78-5||True|4|ABCB9|UniProt|https://www.uniprot.org/
|Q9NP78|Q9NP78-6||True|5|ABCB9|UniProt|https://www.uniprot.org/
|Q9NP78|Q9NP78-7||True|6|ABCB9|UniProt|https://www.uniprot.org/
"[""Q13040"", ""Q6P1Q8"", ""Q9H3V0""]"||Q9NRK6|True|||ABCBA|UniProt|https://www.uniprot.org/
"[""Q53TL2"", ""Q9UNB2""]"||O95342|True|||ABCBB|UniProt|https://www.uniprot.org/
"[""A6NMX8"", ""E3UYX6"", ""O75948"", ""Q16583""]"||Q09428|True|||ABCC8|UniProt|https://www.uniprot.org/
|Q09428|Q09428-1||True|1|ABCC8|UniProt|https://www.uniprot.org/
|Q09428|Q09428-2||True|2|ABCC8|UniProt|https://www.uniprot.org/
|Q09428|Q09428-3||True|3|ABCC8|UniProt|https://www.uniprot.org/
"[""O60707""]"||O60706|True|||ABCC9|UniProt|https://www.uniprot.org/
|O60706|O60706-1||True|SUR2A|ABCC9|UniProt|https://www.uniprot.org/
|O60706|O60706-2||True|SUR2B|ABCC9|UniProt|https://www.uniprot.org/
"[""Q6GTZ2""]"||P33897|True|||ABCD1|UniProt|https://www.uniprot.org/
"[""B2RAM3"", ""Q13210"", ""Q2M3H9""]"||Q9UBJ2|True|||ABCD2|UniProt|https://www.uniprot.org/
"[""D3DT46"", ""Q15271"", ""Q6NUN5"", ""Q96DA3"", ""Q9H529""]"||P28288|True|||ABCD3|UniProt|https://www.uniprot.org/
|P28288|P28288-1||True|1|ABCD3|UniProt|https://www.uniprot.org/
|P28288|P28288-2||True|2|ABCD3|UniProt|https://www.uniprot.org/
|P28288|P28288-3||True|3|ABCD3|UniProt|https://www.uniprot.org/
"[""A8K5L7"", ""Q6IAQ0"", ""Q96E75""]"||O14678|True|||ABCD4|UniProt|https://www.uniprot.org/
"[""O88793"", ""Q13181"", ""Q13864"", ""Q6NR76"", ""Q96AL0"", ""Q96B10"", ""Q99K66""]"||P61221|True|||ABCE1|UniProt|https://www.uniprot.org/
"[""A2BF75"", ""O14897"", ""Q69YP6""]"||Q8NE71|True|||ABCF1|UniProt|https://www.uniprot.org/
|Q8NE71|Q8NE71-1||True|1|ABCF1|UniProt|https://www.uniprot.org/
|Q8NE71|Q8NE71-2||True|2|ABCF1|UniProt|https://www.uniprot.org/
"[""O60864"", ""Q75MJ0"", ""Q75MJ1"", ""Q96TE8""]"||Q9UG63|True|||ABCF2|UniProt|https://www.uniprot.org/
|Q9UG63|Q9UG63-1||True|1|ABCF2|UniProt|https://www.uniprot.org/
|Q9UG63|Q9UG63-2||True|2|ABCF2|UniProt|https://www.uniprot.org/
"[""A8K241"", ""Q86UA2"", ""Q8NAN1"", ""Q96GS8"", ""Q9H7A8""]"||Q9NUQ8|True|||ABCF3|UniProt|https://www.uniprot.org/
|Q9NUQ8|Q9NUQ8-1||True|1|ABCF3|UniProt|https://www.uniprot.org/
|Q9NUQ8|Q9NUQ8-2||True|2|ABCF3|UniProt|https://www.uniprot.org/
"[""Q86SU8"", ""Q96L76"", ""Q9BXK6"", ""Q9BXK7"", ""Q9BXK8"", ""Q9BXK9"", ""Q9BXL0"", ""Q9BXL1"", ""Q9BXL2"", ""Q9BXL3"", ""Q9BXL4""]"||P45844|True|||ABCG1|UniProt|https://www.uniprot.org/
|P45844|P45844-1||True|1|ABCG1|UniProt|https://www.uniprot.org/
|P45844|P45844-2||True|2|ABCG1|UniProt|https://www.uniprot.org/
|P45844|P45844-3||True|3|ABCG1|UniProt|https://www.uniprot.org/
|P45844|P45844-4||True|4|ABCG1|UniProt|https://www.uniprot.org/
|P45844|P45844-5||True|5|ABCG1|UniProt|https://www.uniprot.org/
|P45844|P45844-6||True|6|ABCG1|UniProt|https://www.uniprot.org/
|P45844|P45844-7||True|7|ABCG1|UniProt|https://www.uniprot.org/
|P45844|P45844-8||True|8|ABCG1|UniProt|https://www.uniprot.org/
"[""A0A1W3"", ""A8K1T5"", ""O95374"", ""Q4W5I3"", ""Q53ZQ1"", ""Q569L4"", ""Q5YLG4"", ""Q86V64"", ""Q8IX16"", ""Q96LD6"", ""Q96TA8"", ""Q9BY73"", ""Q9NUS0""]"||Q9UNQ0|True|||ABCG2|UniProt|https://www.uniprot.org/
|Q9UNQ0|Q9UNQ0-1||True|1|ABCG2|UniProt|https://www.uniprot.org/
|Q9UNQ0|Q9UNQ0-2||True|2|ABCG2|UniProt|https://www.uniprot.org/
"[""A8K1B5"", ""Q8WWH0"", ""Q8WWH1"", ""Q8WWH2""]"||Q9H172|True|||ABCG4|UniProt|https://www.uniprot.org/
|Q9H172|Q9H172-1||True|1|ABCG4|UniProt|https://www.uniprot.org/
|Q9H172|Q9H172-2||True|2|ABCG4|UniProt|https://www.uniprot.org/
|Q9H172|Q9H172-3||True|3|ABCG4|UniProt|https://www.uniprot.org/
|Q9H172|Q9H172-4||True|4|ABCG4|UniProt|https://www.uniprot.org/
"[""Q2T9G2"", ""Q96QZ2"", ""Q96QZ3""]"||Q9H222|True|||ABCG5|UniProt|https://www.uniprot.org/
|Q9H222|Q9H222-1||True|1|ABCG5|UniProt|https://www.uniprot.org/
|Q9H222|Q9H222-2||True|2|ABCG5|UniProt|https://www.uniprot.org/
"[""Q53QN8""]"||Q9H221|True|||ABCG8|UniProt|https://www.uniprot.org/
|Q9H221|Q9H221-1||True|1|ABCG8|UniProt|https://www.uniprot.org/
|Q9H221|Q9H221-2||True|2|ABCG8|UniProt|https://www.uniprot.org/
"[""A6NED4"", ""A6NJ90"", ""A8K450"", ""B4DE71"", ""Q5T710"", ""Q5T711"", ""Q96CR1"", ""Q9BX05"", ""Q9NPX7"", ""Q9UFV6""]"||Q8N2K0|True|||ABD12|UniProt|https://www.uniprot.org/
|Q8N2K0|Q8N2K0-1||True|1|ABD12|UniProt|https://www.uniprot.org/
|Q8N2K0|Q8N2K0-2||True|2|ABD12|UniProt|https://www.uniprot.org/
|Q8N2K0|Q8N2K0-3||True|3|ABD12|UniProt|https://www.uniprot.org/
"[""A1A4W8"", ""A1A4W9"", ""Q9H7A7""]"||Q0P651|True|||ABD18|UniProt|https://www.uniprot.org/
|Q0P651|Q0P651-1||True|1|ABD18|UniProt|https://www.uniprot.org/
|Q0P651|Q0P651-2||True|2|ABD18|UniProt|https://www.uniprot.org/
|Q0P651|Q0P651-3||True|3|ABD18|UniProt|https://www.uniprot.org/
|Q0P651|Q0P651-4||True|4|ABD18|UniProt|https://www.uniprot.org/
"[""Q9UE64"", ""Q9UM71""]"||P41238|True|||ABEC1|UniProt|https://www.uniprot.org/
"[""B2R899"", ""Q53F28"", ""Q5TGU5"", ""Q5TGU6""]"||Q9Y235|True|||ABEC2|UniProt|https://www.uniprot.org/
"[""Q8N7F6""]"||Q8WW27|True|||ABEC4|UniProt|https://www.uniprot.org/
"[""Q96EC5""]"||Q6UXT9|True|||ABH15|UniProt|https://www.uniprot.org/
"[""B3KSF6"", ""E9PDR9"", ""Q05BY3"", ""Q53SZ1"", ""Q8IXQ7""]"||Q96SE0|True|||ABHD1|UniProt|https://www.uniprot.org/
|Q96SE0|Q96SE0-1||True|1|ABHD1|UniProt|https://www.uniprot.org/
|Q96SE0|Q96SE0-3||True|2|ABHD1|UniProt|https://www.uniprot.org/
"[""Q53G48"", ""Q53GU0"", ""Q5FVD9"", ""Q8TC79""]"||P08910|True|||ABHD2|UniProt|https://www.uniprot.org/
"[""B0YIV0"", ""B7Z5C2"", ""O43411""]"||Q8WU67|True|||ABHD3|UniProt|https://www.uniprot.org/
|Q8WU67|Q8WU67-1||True|1|ABHD3|UniProt|https://www.uniprot.org/
|Q8WU67|Q8WU67-2||True|2|ABHD3|UniProt|https://www.uniprot.org/
"[""B4DDH7"", ""Q9H9E0""]"||Q8TB40|True|||ABHD4|UniProt|https://www.uniprot.org/
