go_term_id|label|pathway_name|source_id|source_type|subontology|target_id|target_type
GO:2000304|pathway_to_biological_process|TNFR1-mediated ceramide production|R-HSA-5626978|pathway|biological_process|GO_2000304|biological_process
GO:0033209|pathway_to_biological_process|TNFR2 non-canonical NF-kB pathway|R-HSA-5668541|pathway|biological_process|GO_0033209|biological_process
GO:0030330|pathway_to_biological_process|TP53 Regulates Transcription of Cell Cycle Genes|R-HSA-6791312|pathway|biological_process|GO_0030330|biological_process
GO:0042981|pathway_to_biological_process|TP53 Regulates Transcription of Cell Death Genes|R-HSA-5633008|pathway|biological_process|GO_0042981|biological_process
GO:0007249|pathway_to_biological_process|TRAF6-mediated induction of TAK1 complex within TLR4 complex|R-HSA-937072|pathway|biological_process|GO_0007249|biological_process
GO:0035666|pathway_to_biological_process|TRIF (TICAM1)-mediated TLR4 signaling |R-HSA-937061|pathway|biological_process|GO_0035666|biological_process
GO:0048011|pathway_to_biological_process|TRKA activation by NGF|R-HSA-187042|pathway|biological_process|GO_0048011|biological_process
GO:0070588|pathway_to_biological_process|TRP channels|R-HSA-3295583|pathway|biological_process|GO_0070588|biological_process
GO:0016485|pathway_to_biological_process|TYSND1 cleaves peroxisomal proteins|R-HSA-9033500|pathway|biological_process|GO_0016485|biological_process
GO:0050434|pathway_to_biological_process|Tat-mediated elongation of the HIV-1 transcript|R-HSA-167246|pathway|biological_process|GO_0050434|biological_process
GO:0032201|pathway_to_biological_process|Telomere C-strand (Lagging Strand) Synthesis|R-HSA-174417|pathway|biological_process|GO_0032201|biological_process
GO:0007004|pathway_to_biological_process|Telomere Extension By Telomerase|R-HSA-171319|pathway|biological_process|GO_0007004|biological_process
GO:0000723|pathway_to_biological_process|Telomere Maintenance|R-HSA-157579|pathway|biological_process|GO_0000723|biological_process
GO:0046146|pathway_to_biological_process|Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation|R-HSA-1474151|pathway|biological_process|GO_0046146|biological_process
GO:0001523|pathway_to_biological_process|The canonical retinoid cycle in rods (twilight vision)|R-HSA-2453902|pathway|biological_process|GO_0001523|biological_process
GO:1902600|pathway_to_biological_process|The fatty acid cycling model|R-HSA-167826|pathway|biological_process|GO_1902600|biological_process
GO:0016056|pathway_to_biological_process|The phototransduction cascade|R-HSA-2514856|pathway|biological_process|GO_0016056|biological_process
GO:0001523|pathway_to_biological_process|The retinoid cycle in cones (daylight vision)|R-HSA-2187335|pathway|biological_process|GO_0001523|biological_process
GO:1902749|pathway_to_biological_process|The role of GTSE1 in G2/M progression after G2 checkpoint|R-HSA-8852276|pathway|biological_process|GO_1902749|biological_process
GO:0019518|pathway_to_biological_process|Threonine catabolism|R-HSA-8849175|pathway|biological_process|GO_0019518|biological_process
GO:0006590|pathway_to_biological_process|Thyroxine biosynthesis|R-HSA-209968|pathway|biological_process|GO_0006590|biological_process
GO:0070830|pathway_to_biological_process|Tight junction interactions|R-HSA-420029|pathway|biological_process|GO_0070830|biological_process
GO:0141082|pathway_to_biological_process|Tolerance by Mtb to nitric oxide produced by macrophages|R-HSA-1222538|pathway|biological_process|GO_0141082|biological_process
GO:0052164|pathway_to_biological_process|Tolerance of reactive oxygen produced by macrophages|R-HSA-1222387|pathway|biological_process|GO_0052164|biological_process
GO:0034166|pathway_to_biological_process|Toll Like Receptor 10 (TLR10) Cascade|R-HSA-168142|pathway|biological_process|GO_0034166|biological_process
GO:0034134|pathway_to_biological_process|Toll Like Receptor 2 (TLR2) Cascade|R-HSA-181438|pathway|biological_process|GO_0034134|biological_process
GO:0034138|pathway_to_biological_process|Toll Like Receptor 3 (TLR3) Cascade|R-HSA-168164|pathway|biological_process|GO_0034138|biological_process
GO:0034142|pathway_to_biological_process|Toll Like Receptor 4 (TLR4) Cascade|R-HSA-166016|pathway|biological_process|GO_0034142|biological_process
GO:0034146|pathway_to_biological_process|Toll Like Receptor 5 (TLR5) Cascade|R-HSA-168176|pathway|biological_process|GO_0034146|biological_process
GO:0034162|pathway_to_biological_process|Toll Like Receptor 9 (TLR9) Cascade|R-HSA-168138|pathway|biological_process|GO_0034162|biological_process
GO:0038123|pathway_to_biological_process|Toll Like Receptor TLR1:TLR2 Cascade|R-HSA-168179|pathway|biological_process|GO_0038123|biological_process
GO:0038124|pathway_to_biological_process|Toll Like Receptor TLR6:TLR2 Cascade|R-HSA-168188|pathway|biological_process|GO_0038124|biological_process
GO:0002224|pathway_to_biological_process|Toll-like Receptor Cascades|R-HSA-168898|pathway|biological_process|GO_0002224|biological_process
GO:0006390|pathway_to_biological_process|Transcription from mitochondrial promoters|R-HSA-75944|pathway|biological_process|GO_0006390|biological_process
GO:0019083|pathway_to_biological_process|Transcription of the HIV genome|R-HSA-167172|pathway|biological_process|GO_0019083|biological_process
GO:0006283|pathway_to_biological_process|Transcription-Coupled Nucleotide Excision Repair (TC-NER)|R-HSA-6781827|pathway|biological_process|GO_0006283|biological_process
GO:0070317|pathway_to_biological_process|Transcriptional Regulation by E2F6|R-HSA-8953750|pathway|biological_process|GO_0070317|biological_process
GO:0040029|pathway_to_biological_process|Transcriptional Regulation by MECP2|R-HSA-8986944|pathway|biological_process|GO_0040029|biological_process
GO:0006351|pathway_to_biological_process|Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer|R-HSA-2173793|pathway|biological_process|GO_0006351|biological_process
GO:0060964|pathway_to_biological_process|Transcriptional regulation by small RNAs|R-HSA-5578749|pathway|biological_process|GO_0060964|biological_process
GO:0006357|pathway_to_biological_process|Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors|R-HSA-8864260|pathway|biological_process|GO_0006357|biological_process
GO:0090335|pathway_to_biological_process|Transcriptional regulation of brown and beige adipocyte differentiation|R-HSA-9843743|pathway|biological_process|GO_0090335|biological_process
GO:0030851|pathway_to_biological_process|Transcriptional regulation of granulopoiesis|R-HSA-9616222|pathway|biological_process|GO_0030851|biological_process
GO:0035019|pathway_to_biological_process|Transcriptional regulation of pluripotent stem cells|R-HSA-452723|pathway|biological_process|GO_0035019|biological_process
GO:0008584|pathway_to_biological_process|Transcriptional regulation of testis differentiation|R-HSA-9690406|pathway|biological_process|GO_0008584|biological_process
GO:0050872|pathway_to_biological_process|Transcriptional regulation of white adipocyte differentiation|R-HSA-381340|pathway|biological_process|GO_0050872|biological_process
GO:0033572|pathway_to_biological_process|Transferrin endocytosis and recycling|R-HSA-917977|pathway|biological_process|GO_0033572|biological_process
GO:0006412|pathway_to_biological_process|Translation|R-HSA-72766|pathway|biological_process|GO_0006412|biological_process
GO:0019081|pathway_to_biological_process|Translation of Accessory Proteins|R-HSA-9727281|pathway|biological_process|GO_0019081|biological_process
GO:0019081|pathway_to_biological_process|Translation of Structural Proteins|R-HSA-9694635|pathway|biological_process|GO_0019081|biological_process
GO:0019081|pathway_to_biological_process|Translation of Structural Proteins|R-HSA-9683701|pathway|biological_process|GO_0019081|biological_process
GO:0070987|pathway_to_biological_process|Translesion Synthesis by POLH|R-HSA-110320|pathway|biological_process|GO_0070987|biological_process
GO:0042276|pathway_to_biological_process|Translesion synthesis by POLI|R-HSA-5656121|pathway|biological_process|GO_0042276|biological_process
GO:0042276|pathway_to_biological_process|Translesion synthesis by POLK|R-HSA-5655862|pathway|biological_process|GO_0042276|biological_process
GO:0042276|pathway_to_biological_process|Translesion synthesis by REV1|R-HSA-110312|pathway|biological_process|GO_0042276|biological_process
GO:0050427|pathway_to_biological_process|Transport and metabolism of PAPS|R-HSA-174362|pathway|biological_process|GO_0050427|biological_process
GO:0019060|pathway_to_biological_process|Transport of HA trimer, NA tetramer and M2 tetramer from the endoplasmic reticulum to the Golgi Apparatus|R-HSA-168874|pathway|biological_process|GO_0019060|biological_process
GO:0006406|pathway_to_biological_process|Transport of Mature Transcript to Cytoplasm|R-HSA-72202|pathway|biological_process|GO_0006406|biological_process
GO:0015889|pathway_to_biological_process|Transport of RCbl within the body|R-HSA-9758890|pathway|biological_process|GO_0015889|biological_process
GO:0075733|pathway_to_biological_process|Transport of Ribonucleoproteins into the Host Nucleus|R-HSA-168271|pathway|biological_process|GO_0075733|biological_process
GO:0015909|pathway_to_biological_process|Transport of fatty acids|R-HSA-804914|pathway|biological_process|GO_0015909|biological_process
GO:0006888|pathway_to_biological_process|Transport of gamma-carboxylated protein precursors from the endoplasmic reticulum to the Golgi apparatus|R-HSA-159763|pathway|biological_process|GO_0006888|biological_process
GO:0015793|pathway_to_biological_process|Transport of glycerol from adipocytes to the liver by Aquaporins|R-HSA-432030|pathway|biological_process|GO_0015793|biological_process
GO:0006811|pathway_to_biological_process|Transport of inorganic cations/anions and amino acids/oligopeptides|R-HSA-425393|pathway|biological_process|GO_0006811|biological_process
GO:0043252|pathway_to_biological_process|Transport of organic anions|R-HSA-879518|pathway|biological_process|GO_0043252|biological_process
GO:0006810|pathway_to_biological_process|Transport of small molecules|R-HSA-382551|pathway|biological_process|GO_0006810|biological_process
GO:0019432|pathway_to_biological_process|Triglyceride biosynthesis|R-HSA-75109|pathway|biological_process|GO_0019432|biological_process
GO:0019433|pathway_to_biological_process|Triglyceride catabolism|R-HSA-163560|pathway|biological_process|GO_0019433|biological_process
GO:0006641|pathway_to_biological_process|Triglyceride metabolism|R-HSA-8979227|pathway|biological_process|GO_0006641|biological_process
GO:0006569|pathway_to_biological_process|Tryptophan catabolism|R-HSA-71240|pathway|biological_process|GO_0006569|biological_process
GO:0097706|pathway_to_biological_process|Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cells|R-HSA-9860927|pathway|biological_process|GO_0097706|biological_process
GO:0031581|pathway_to_biological_process|Type I hemidesmosome assembly|R-HSA-446107|pathway|biological_process|GO_0031581|biological_process
GO:0006572|pathway_to_biological_process|Tyrosine catabolism|R-HSA-8963684|pathway|biological_process|GO_0006572|biological_process
GO:0006744|pathway_to_biological_process|Ubiquinol biosynthesis|R-HSA-2142789|pathway|biological_process|GO_0006744|biological_process
GO:0043161|pathway_to_biological_process|Ubiquitin-dependent degradation of Cyclin D|R-HSA-75815|pathway|biological_process|GO_0043161|biological_process
GO:2000310|pathway_to_biological_process|Unblocking of NMDA receptors, glutamate binding and activation|R-HSA-438066|pathway|biological_process|GO_2000310|biological_process
GO:0019061|pathway_to_biological_process|Uncoating of the HIV Virion|R-HSA-162585|pathway|biological_process|GO_0019061|biological_process
GO:0019061|pathway_to_biological_process|Uncoating of the Influenza Virion|R-HSA-168336|pathway|biological_process|GO_0019061|biological_process
GO:0030968|pathway_to_biological_process|Unfolded Protein Response (UPR)|R-HSA-381119|pathway|biological_process|GO_0030968|biological_process
GO:0015889|pathway_to_biological_process|Uptake of dietary cobalamins into enterocytes|R-HSA-9758881|pathway|biological_process|GO_0015889|biological_process
GO:0000050|pathway_to_biological_process|Urea cycle|R-HSA-70635|pathway|biological_process|GO_0000050|biological_process
GO:0046952|pathway_to_biological_process|Utilization of Ketone Bodies|R-HSA-77108|pathway|biological_process|GO_0046952|biological_process
GO:0034379|pathway_to_biological_process|VLDL assembly|R-HSA-8866423|pathway|biological_process|GO_0034379|biological_process
GO:0034447|pathway_to_biological_process|VLDL clearance|R-HSA-8964046|pathway|biological_process|GO_0034447|biological_process
GO:0032802|pathway_to_biological_process|VLDLR internalisation and degradation|R-HSA-8866427|pathway|biological_process|GO_0032802|biological_process
GO:0003091|pathway_to_biological_process|Vasopressin regulates renal water homeostasis via Aquaporins|R-HSA-432040|pathway|biological_process|GO_0003091|biological_process
GO:0009615|pathway_to_biological_process|Viral Infection Pathways|R-HSA-9824446|pathway|biological_process|GO_0009615|biological_process
GO:0019070|pathway_to_biological_process|Viral RNP Complexes in the Host Cell Nucleus|R-HSA-168330|pathway|biological_process|GO_0019070|biological_process
GO:0007603|pathway_to_biological_process|Visual phototransduction|R-HSA-2187338|pathway|biological_process|GO_0007603|biological_process
GO:0042723|pathway_to_biological_process|Vitamin B1 (thiamin) metabolism|R-HSA-196819|pathway|biological_process|GO_0042723|biological_process
GO:0006771|pathway_to_biological_process|Vitamin B2 (riboflavin) metabolism|R-HSA-196843|pathway|biological_process|GO_0006771|biological_process
GO:0015939|pathway_to_biological_process|Vitamin B5 (pantothenate) metabolism|R-HSA-199220|pathway|biological_process|GO_0015939|biological_process
GO:0042816|pathway_to_biological_process|Vitamin B6 activation to pyridoxal phosphate|R-HSA-964975|pathway|biological_process|GO_0042816|biological_process
GO:0019852|pathway_to_biological_process|Vitamin C (ascorbate) metabolism|R-HSA-196836|pathway|biological_process|GO_0019852|biological_process
GO:0042359|pathway_to_biological_process|Vitamin D (calciferol) metabolism|R-HSA-196791|pathway|biological_process|GO_0042359|biological_process
GO:0042360|pathway_to_biological_process|Vitamin E transport|R-HSA-8877627|pathway|biological_process|GO_0042360|biological_process
GO:0006766|pathway_to_biological_process|Vitamins|R-HSA-211916|pathway|biological_process|GO_0006766|biological_process
GO:0010025|pathway_to_biological_process|Wax biosynthesis|R-HSA-9640463|pathway|biological_process|GO_0010025|biological_process
GO:0006805|pathway_to_biological_process|Xenobiotics|R-HSA-211981|pathway|biological_process|GO_0006805|biological_process
GO:0006367|pathway_to_biological_process|YAP1- and WWTR1 (TAZ)-stimulated gene expression|R-HSA-2032785|pathway|biological_process|GO_0006367|biological_process
GO:0071577|pathway_to_biological_process|Zinc transporters|R-HSA-435354|pathway|biological_process|GO_0071577|biological_process
GO:0038066|pathway_to_biological_process|activated TAK1 mediates p38 MAPK activation|R-HSA-450302|pathway|biological_process|GO_0038066|biological_process
GO:0033559|pathway_to_biological_process|alpha-linolenic (omega3) and linoleic (omega6) acid metabolism|R-HSA-2046104|pathway|biological_process|GO_0033559|biological_process
GO:0036109|pathway_to_biological_process|alpha-linolenic acid (ALA) metabolism|R-HSA-2046106|pathway|biological_process|GO_0036109|biological_process
GO:0031124|pathway_to_biological_process|mRNA 3-end processing|R-HSA-72187|pathway|biological_process|GO_0031124|biological_process
GO:0006370|pathway_to_biological_process|mRNA Capping|R-HSA-72086|pathway|biological_process|GO_0006370|biological_process
GO:0016556|pathway_to_biological_process|mRNA Editing|R-HSA-75072|pathway|biological_process|GO_0016556|biological_process
GO:0006382|pathway_to_biological_process|mRNA Editing: A to I Conversion|R-HSA-75064|pathway|biological_process|GO_0006382|biological_process
GO:0016554|pathway_to_biological_process|mRNA Editing: C to U Conversion|R-HSA-72200|pathway|biological_process|GO_0016554|biological_process
GO:0008380|pathway_to_biological_process|mRNA Splicing|R-HSA-72172|pathway|biological_process|GO_0008380|biological_process
GO:0000398|pathway_to_biological_process|mRNA Splicing - Major Pathway|R-HSA-72163|pathway|biological_process|GO_0000398|biological_process
GO:0000398|pathway_to_biological_process|mRNA Splicing - Minor Pathway|R-HSA-72165|pathway|biological_process|GO_0000398|biological_process
GO:0030330|pathway_to_biological_process|p53-Dependent G1 DNA Damage Response|R-HSA-69563|pathway|biological_process|GO_0030330|biological_process
GO:0048011|pathway_to_biological_process|p75 NTR receptor-mediated signalling|R-HSA-193704|pathway|biological_process|GO_0048011|biological_process
GO:0045786|pathway_to_biological_process|p75NTR negatively regulates cell cycle via SC1|R-HSA-193670|pathway|biological_process|GO_0045786|biological_process
GO:0050770|pathway_to_biological_process|p75NTR regulates axonogenesis|R-HSA-193697|pathway|biological_process|GO_0050770|biological_process
GO:0043066|pathway_to_biological_process|p75NTR signals via NF-kB|R-HSA-193639|pathway|biological_process|GO_0043066|biological_process
GO:0000154|pathway_to_biological_process|rRNA modification in the mitochondrion|R-HSA-6793080|pathway|biological_process|GO_0000154|biological_process
GO:0000154|pathway_to_biological_process|rRNA modification in the nucleus and cytosol|R-HSA-6790901|pathway|biological_process|GO_0000154|biological_process
GO:0006364|pathway_to_biological_process|rRNA processing|R-HSA-72312|pathway|biological_process|GO_0006364|biological_process
GO:0000387|pathway_to_biological_process|snRNP Assembly|R-HSA-191859|pathway|biological_process|GO_0000387|biological_process
GO:0006418|pathway_to_biological_process|tRNA Aminoacylation|R-HSA-379724|pathway|biological_process|GO_0006418|biological_process
GO:0070900|pathway_to_biological_process|tRNA modification in the mitochondrion|R-HSA-6787450|pathway|biological_process|GO_0070900|biological_process
GO:0006400|pathway_to_biological_process|tRNA modification in the nucleus and cytosol|R-HSA-6782315|pathway|biological_process|GO_0006400|biological_process
GO:0008033|pathway_to_biological_process|tRNA processing|R-HSA-72306|pathway|biological_process|GO_0008033|biological_process
GO:0090646|pathway_to_biological_process|tRNA processing in the mitochondrion|R-HSA-6785470|pathway|biological_process|GO_0090646|biological_process
GO:0016078|pathway_to_biological_process|tRNA-derived small RNA (tsRNA or tRNA-related fragment, tRF) biogenesis|R-HSA-9708296|pathway|biological_process|GO_0016078|biological_process
GO:0006892|pathway_to_biological_process|trans-Golgi Network Vesicle Budding|R-HSA-199992|pathway|biological_process|GO_0006892|biological_process
