db_reference|evidence|label|qualifier|source|source_id|source_type|source_url|target_id|target_type|taxon_id
"[""GO_REF:0000043""]"|IEA|located_in|"[""part_of""]"|GOA|A0A075B7F0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0019814|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A075B7F1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005576|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A075B7F1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|located_in|"[""part_of""]"|GOA|A0A075B7F1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0019814|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A087WSX0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005576|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A087WSX0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|located_in|"[""part_of""]"|GOA|A0A087WSX0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0019814|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A087WSY4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005576|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A087WSY4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|located_in|"[""part_of""]"|GOA|A0A087WSY4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0019814|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A087WSY6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005576|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A087WSY6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|located_in|"[""part_of""]"|GOA|A0A087WSY6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0019814|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A087WSZ0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005576|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A087WSZ0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|located_in|"[""part_of""]"|GOA|A0A087WSZ0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0019814|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A087WSZ9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|located_in|"[""part_of""]"|GOA|A0A087WSZ9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0042101|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A087WT01|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|located_in|"[""part_of""]"|GOA|A0A087WT01|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0042101|cellular_component|9606
"[""PMID:21081917""]"|IDA|located_in|"[""part_of""]"|GOA|A0A087WT01|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0042105|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A087WT02|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|located_in|"[""part_of""]"|GOA|A0A087WT02|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0042101|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A087WT03|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|located_in|"[""part_of""]"|GOA|A0A087WT03|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0042101|cellular_component|9606
"[""GO_REF:0000002""]"|IEA|located_in|"[""located_in""]"|GOA|A0A087WTH1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016020|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A087WUL8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005737|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A087WUV0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005634|cellular_component|9606
"[""GO_REF:0000117""]"|IEA|located_in|"[""located_in""]"|GOA|A0A087WUV0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005654|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A087WV62|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|located_in|"[""part_of""]"|GOA|A0A087WV62|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0042101|cellular_component|9606
"[""GO_REF:0000117""]"|IEA|located_in|"[""located_in""]"|GOA|A0A087WVF3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005768|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A087WVF3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000117""]"|IEA|located_in|"[""located_in""]"|GOA|A0A087WVF3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016020|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A087WW49|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005576|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A087WW49|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|located_in|"[""part_of""]"|GOA|A0A087WW49|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0019814|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A087WW87|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005576|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A087WW87|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|located_in|"[""part_of""]"|GOA|A0A087WW87|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0019814|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A087WXM9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0000775|cellular_component|9606
"[""GO_REF:0000002""]"|IEA|located_in|"[""located_in""]"|GOA|A0A087WXM9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0000776|cellular_component|9606
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GOA|A0A087WXM9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0000779|cellular_component|9606
"[""GO_REF:0000117""]"|IEA|located_in|"[""located_in""]"|GOA|A0A087WXS9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005768|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A087WXS9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000117""]"|IEA|located_in|"[""located_in""]"|GOA|A0A087WXS9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016020|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A087WYE8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005576|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A087WYE8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|located_in|"[""part_of""]"|GOA|A0A087WYE8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0019814|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A087WZ39|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A087X0K7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|located_in|"[""part_of""]"|GOA|A0A087X0K7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0042101|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A087X0M5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|located_in|"[""part_of""]"|GOA|A0A087X0M5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0042101|cellular_component|9606
"[""GO_REF:0000117""]"|IEA|located_in|"[""located_in""]"|GOA|A0A087X179|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005768|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A087X179|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000117""]"|IEA|located_in|"[""located_in""]"|GOA|A0A087X179|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016020|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A087X1C5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005737|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A087X1C5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005739|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A087X1C5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016020|cellular_component|9606
"[""GO_REF:0000117""]"|IEA|located_in|"[""located_in""]"|GOA|A0A087X1G2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005768|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A087X1G2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000117""]"|IEA|located_in|"[""located_in""]"|GOA|A0A087X1G2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016020|cellular_component|9606
"[""GO_REF:0000002""]"|IEA|located_in|"[""located_in""]"|GOA|A0A096LNP1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005576|cellular_component|9606
"[""GO_REF:0000117""]"|IEA|located_in|"[""located_in""]"|GOA|A0A096LNW5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005576|cellular_component|9606
"[""PMID:33386847""]"|IDA|located_in|"[""located_in""]"|GOA|A0A096LP01|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005739|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A096LP01|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005741|cellular_component|9606
"[""GO_REF:0000002""]"|IEA|located_in|"[""located_in""]"|GOA|A0A096LP49|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005813|cellular_component|9606
"[""PMID:34800366""]"|HTP|located_in|"[""located_in""]"|GOA|A0A096LP55|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005739|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A096LP55|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005743|cellular_component|9606
"[""GO_REF:0000117""]"|IEA|located_in|"[""located_in""]"|GOA|A0A096LP55|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016020|cellular_component|9606
"[""GO_REF:0000117""]"|IEA|located_in|"[""part_of""]"|GOA|A0A096LP55|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0098803|cellular_component|9606
"[""GO_REF:0000117""]"|IEA|located_in|"[""located_in""]"|GOA|A0A096LPK9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000002""]"|IEA|located_in|"[""located_in""]"|GOA|A0A096LPK9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016020|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A0A0MRZ7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005576|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A0A0MRZ7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|located_in|"[""part_of""]"|GOA|A0A0A0MRZ7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0019814|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A0A0MRZ8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005576|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A0A0MRZ8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|located_in|"[""part_of""]"|GOA|A0A0A0MRZ8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0019814|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A0A0MRZ9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005576|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A0A0MRZ9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|located_in|"[""part_of""]"|GOA|A0A0A0MRZ9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0019814|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A0A0MS00|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005576|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A0A0MS00|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|located_in|"[""part_of""]"|GOA|A0A0A0MS00|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0019814|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A0A0MS01|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|located_in|"[""part_of""]"|GOA|A0A0A0MS01|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0042101|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A0A0MS02|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|located_in|"[""part_of""]"|GOA|A0A0A0MS02|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0042101|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A0A0MS03|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|located_in|"[""part_of""]"|GOA|A0A0A0MS03|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0042101|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A0A0MS04|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|located_in|"[""part_of""]"|GOA|A0A0A0MS04|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0042101|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A0A0MS05|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|located_in|"[""part_of""]"|GOA|A0A0A0MS05|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0042101|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A0A0MS06|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|located_in|"[""part_of""]"|GOA|A0A0A0MS06|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0042101|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A0A0MS14|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005576|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A0A0MS14|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|located_in|"[""part_of""]"|GOA|A0A0A0MS14|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0019814|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A0A0MS15|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005576|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A0A0MS15|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|located_in|"[""part_of""]"|GOA|A0A0A0MS15|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0019814|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A0A0MT36|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005576|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A0A0MT36|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|located_in|"[""part_of""]"|GOA|A0A0A0MT36|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0019814|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A0A0A0MT70|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|located_in|"[""part_of""]"|GOA|A0A0A0MT70|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0042101|cellular_component|9606
