chr|end|id|source|source_url|start
chr1|227450000|CHR1_226150000_227450000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|226150000
chr1|228600000|CHR1_227500000_228600000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|227500000
chr1|229300000|CHR1_228650000_229300000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|228650000
chr1|229550000|CHR1_229300000_229550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|229300000
chr1|230500000|CHR1_229550000_230500000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|229550000
chr1|230650000|CHR1_230500000_230650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|230500000
chr1|231350000|CHR1_230650000_231350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|230650000
chr1|231700000|CHR1_231350000_231700000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|231350000
chr1|233350000|CHR1_231700000_233350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|231700000
chr1|234450000|CHR1_233350000_234450000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|233350000
chr1|235450000|CHR1_235150000_235450000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|235150000
chr1|236100000|CHR1_235500000_236100000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|235500000
chr1|236550000|CHR1_236100000_236550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|236100000
chr1|237600000|CHR1_236600000_237600000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|236600000
chr1|240000000|CHR1_237700000_240000000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|237700000
chr1|240700000|CHR1_240000000_240700000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|240000000
chr1|241500000|CHR1_240700000_241500000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|240700000
chr1|241900000|CHR1_241500000_241900000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|241500000
chr1|243100000|CHR1_242050000_243100000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|242050000
chr1|243350000|CHR1_243100000_243350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|243100000
chr1|244500000|CHR1_243350000_244500000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|243350000
chr1|244600000|CHR1_244500000_244600000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|244500000
chr1|246850000|CHR1_244600000_246850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|244600000
chr1|247600000|CHR1_246950000_247600000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|246950000
chr10|1150000|CHR10_50000_1150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|50000
chr10|3200000|CHR10_1150000_3200000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|1150000
chr10|4800000|CHR10_3200000_4800000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|3200000
chr10|5700000|CHR10_4850000_5700000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|4850000
chr10|5950000|CHR10_5700000_5950000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|5700000
chr10|6400000|CHR10_5950000_6400000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|5950000
chr10|7550000|CHR10_6450000_7550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|6450000
chr10|9350000|CHR10_7550000_9350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|7550000
chr10|11550000|CHR10_9350000_11550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|9350000
chr10|11750000|CHR10_11550000_11750000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|11550000
chr10|13200000|CHR10_11800000_13200000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|11800000
chr10|14550000|CHR10_13350000_14550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|13350000
chr10|15400000|CHR10_14550000_15400000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|14550000
chr10|15900000|CHR10_15450000_15900000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|15450000
chr10|16800000|CHR10_15900000_16800000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|15900000
chr10|17800000|CHR10_16850000_17800000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|16850000
chr10|18300000|CHR10_17950000_18300000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|17950000
chr10|20850000|CHR10_18300000_20850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|18300000
chr10|21950000|CHR10_20900000_21950000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|20900000
chr10|23100000|CHR10_22000000_23100000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|22000000
chr10|24550000|CHR10_23150000_24550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|23150000
chr10|25150000|CHR10_24600000_25150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|24600000
chr10|25750000|CHR10_25150000_25750000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|25150000
chr10|26700000|CHR10_25750000_26700000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|25750000
chr10|27400000|CHR10_26700000_27400000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|26700000
chr10|28450000|CHR10_27400000_28450000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|27400000
chr10|29500000|CHR10_28650000_29500000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|28650000
chr10|30400000|CHR10_29500000_30400000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|29500000
chr10|30650000|CHR10_30400000_30650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|30400000
chr10|32400000|CHR10_30650000_32400000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|30650000
chr10|33200000|CHR10_32400000_33200000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|32400000
chr10|34650000|CHR10_33200000_34650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|33200000
chr10|35050000|CHR10_34700000_35050000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|34700000
chr10|35650000|CHR10_35100000_35650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|35100000
chr10|36950000|CHR10_35650000_36950000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|35650000
chr10|38850000|CHR10_36950000_38850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|36950000
chr10|45050000|CHR10_43650000_45050000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|43650000
chr10|45800000|CHR10_45050000_45800000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|45050000
chr10|49600000|CHR10_48150000_49600000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|48150000
chr10|50750000|CHR10_50250000_50750000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|50250000
chr10|52300000|CHR10_50750000_52300000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|50750000
chr10|52800000|CHR10_52300000_52800000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|52300000
chr10|55600000|CHR10_52800000_55600000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|52800000
chr10|58150000|CHR10_55700000_58150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|55700000
chr10|59250000|CHR10_58150000_59250000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|58150000
chr10|59650000|CHR10_59250000_59650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|59250000
chr10|60100000|CHR10_59650000_60100000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|59650000
chr10|60800000|CHR10_60100000_60800000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|60100000
chr10|62350000|CHR10_60800000_62350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|60800000
chr10|63150000|CHR10_62450000_63150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|62450000
chr10|63850000|CHR10_63150000_63850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|63150000
chr10|67850000|CHR10_63850000_67850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|63850000
chr10|68300000|CHR10_67850000_68300000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|67850000
chr10|69000000|CHR10_68350000_69000000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|68350000
chr10|70400000|CHR10_69000000_70400000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|69000000
chr10|70850000|CHR10_70400000_70850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|70400000
chr10|71250000|CHR10_70900000_71250000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|70900000
chr10|71900000|CHR10_71300000_71900000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|71300000
chr10|72300000|CHR10_71900000_72300000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|71900000
chr10|73800000|CHR10_72350000_73800000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|72350000
chr10|74150000|CHR10_73800000_74150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|73800000
chr10|75250000|CHR10_74150000_75250000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|74150000
chr10|77100000|CHR10_75250000_77100000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|75250000
chr10|77800000|CHR10_77150000_77800000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|77150000
chr10|78050000|CHR10_77900000_78050000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|77900000
chr10|79350000|CHR10_78050000_79350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|78050000
chr10|79550000|CHR10_79350000_79550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|79350000
chr10|80300000|CHR10_79550000_80300000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|79550000
chr10|84150000|CHR10_80300000_84150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|80300000
chr10|84550000|CHR10_84250000_84550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|84250000
chr10|86400000|CHR10_84550000_86400000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|84550000
chr10|86650000|CHR10_86400000_86650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|86400000
chr10|86950000|CHR10_86650000_86950000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|86650000
chr10|87500000|CHR10_86950000_87500000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|86950000
chr10|87800000|CHR10_87500000_87800000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|87500000
chr10|89000000|CHR10_87800000_89000000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|87800000
chr10|89200000|CHR10_89000000_89200000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|89000000
chr10|90850000|CHR10_89250000_90850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|89250000
chr10|91900000|CHR10_90900000_91900000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|90900000
chr10|92500000|CHR10_91950000_92500000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|91950000
chr10|92900000|CHR10_92500000_92900000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|92500000
chr10|93550000|CHR10_92900000_93550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|92900000
chr10|93700000|CHR10_93550000_93700000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|93550000
chr10|94600000|CHR10_93700000_94600000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|93700000
chr10|95650000|CHR10_94600000_95650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|94600000
chr10|95900000|CHR10_95650000_95900000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|95650000
chr10|96300000|CHR10_96000000_96300000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|96000000
chr10|97700000|CHR10_96350000_97700000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|96350000
chr10|99750000|CHR10_97750000_99750000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|97750000
chr10|100250000|CHR10_99750000_100250000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|99750000
chr10|101000000|CHR10_100300000_101000000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|100300000
chr10|101750000|CHR10_101100000_101750000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|101100000
chr10|102150000|CHR10_101800000_102150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|101800000
chr10|102650000|CHR10_102150000_102650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|102150000
chr10|103650000|CHR10_102700000_103650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|102700000
chr10|104300000|CHR10_103650000_104300000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|103650000
chr10|106600000|CHR10_104400000_106600000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|104400000
chr10|109850000|CHR10_106600000_109850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|106600000
chr10|110600000|CHR10_109850000_110600000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|109850000
chr10|111050000|CHR10_110600000_111050000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|110600000
chr10|112450000|CHR10_111050000_112450000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|111050000
chr10|113600000|CHR10_112450000_113600000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|112450000
chr10|114200000|CHR10_113650000_114200000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|113650000
chr10|114450000|CHR10_114300000_114450000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|114300000
chr10|115150000|CHR10_114450000_115150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|114450000
chr10|116550000|CHR10_115150000_116550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|115150000
chr10|117150000|CHR10_116650000_117150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|116650000
chr10|118550000|CHR10_117200000_118550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|117200000
chr10|119050000|CHR10_118550000_119050000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|118550000
chr10|119600000|CHR10_119050000_119600000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|119050000
chr10|119950000|CHR10_119600000_119950000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|119600000
chr10|120850000|CHR10_119950000_120850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|119950000
chr10|122000000|CHR10_120850000_122000000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|120850000
chr10|122600000|CHR10_122250000_122600000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|122250000
chr10|123600000|CHR10_122600000_123600000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|122600000
chr10|124050000|CHR10_123600000_124050000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|123600000
chr10|124800000|CHR10_124550000_124800000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|124550000
chr10|125900000|CHR10_124800000_125900000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|124800000
chr10|130250000|CHR10_128200000_130250000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|128200000
chr10|131900000|CHR10_130250000_131900000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|130250000
chr10|133800000|CHR10_132150000_133800000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|132150000
chr11|850000|CHR11_150000_850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|150000
chr11|2150000|CHR11_1600000_2150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|1600000
chr11|3350000|CHR11_2200000_3350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|2200000
chr11|3450000|CHR11_3350000_3450000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|3350000
chr11|3700000|CHR11_3450000_3700000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|3450000
chr11|3950000|CHR11_3850000_3950000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|3850000
chr11|4100000|CHR11_3950000_4100000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|3950000
chr11|5450000|CHR11_4150000_5450000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|4150000
chr11|5950000|CHR11_5450000_5950000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|5450000
chr11|6400000|CHR11_6000000_6400000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|6000000
chr11|6750000|CHR11_6400000_6750000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|6400000
chr11|8000000|CHR11_6750000_8000000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|6750000
chr11|8650000|CHR11_8150000_8650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|8150000
chr11|9000000|CHR11_8650000_9000000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|8650000
chr11|9550000|CHR11_9000000_9550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|9000000
chr11|10400000|CHR11_9550000_10400000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|9550000
chr11|10750000|CHR11_10400000_10750000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|10400000
chr11|12050000|CHR11_10800000_12050000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|10800000
chr11|12300000|CHR11_12050000_12300000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|12050000
chr11|12900000|CHR11_12300000_12900000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|12300000
chr11|13500000|CHR11_12950000_13500000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|12950000
chr11|14550000|CHR11_13500000_14550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|13500000
chr11|15250000|CHR11_14550000_15250000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|14550000
chr11|16800000|CHR11_15250000_16800000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|15250000
chr11|17600000|CHR11_16800000_17600000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|16800000
chr11|18050000|CHR11_17600000_18050000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|17600000
chr11|18900000|CHR11_18050000_18900000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|18050000
chr11|19050000|CHR11_18950000_19050000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|18950000
chr11|20400000|CHR11_19050000_20400000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|19050000
chr11|20650000|CHR11_20400000_20650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|20400000
chr11|22350000|CHR11_20650000_22350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|20650000
chr11|22850000|CHR11_22350000_22850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|22350000
chr11|26300000|CHR11_22850000_26300000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|22850000
chr11|27500000|CHR11_26300000_27500000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|26300000
chr11|29350000|CHR11_27550000_29350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|27550000
chr11|30350000|CHR11_29400000_30350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|29400000
chr11|31050000|CHR11_30350000_31050000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|30350000
chr11|32350000|CHR11_31150000_32350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|31150000
chr11|32750000|CHR11_32350000_32750000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|32350000
chr11|33000000|CHR11_32900000_33000000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|32900000
chr11|33150000|CHR11_33000000_33150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|33000000
chr11|33800000|CHR11_33150000_33800000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|33150000
chr11|34550000|CHR11_33800000_34550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|33800000
chr11|34950000|CHR11_34550000_34950000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|34550000
chr11|35500000|CHR11_34950000_35500000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|34950000
chr11|36550000|CHR11_35500000_36550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|35500000
chr11|36700000|CHR11_36550000_36700000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|36550000
chr11|39450000|CHR11_36700000_39450000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|36700000
chr11|40300000|CHR11_39450000_40300000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|39450000
chr11|41300000|CHR11_40300000_41300000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|40300000
chr11|41450000|CHR11_41350000_41450000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|41350000
chr11|43350000|CHR11_41450000_43350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|41450000
chr11|44100000|CHR11_43500000_44100000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|43500000
chr11|44900000|CHR11_44100000_44900000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|44100000
chr11|45350000|CHR11_44950000_45350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|44950000
chr11|45800000|CHR11_45350000_45800000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|45350000
chr11|46400000|CHR11_45850000_46400000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|45850000
chr11|46650000|CHR11_46400000_46650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|46400000
chr11|47850000|CHR11_46650000_47850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|46650000
chr11|48150000|CHR11_47900000_48150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|47900000
chr11|50800000|CHR11_48150000_50800000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|48150000
chr11|54950000|CHR11_54550000_54950000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|54550000
chr11|56850000|CHR11_55000000_56850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|55000000
chr11|57250000|CHR11_56850000_57250000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|56850000
chr11|58600000|CHR11_57300000_58600000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|57300000
chr11|59200000|CHR11_58600000_59200000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|58600000
chr11|59550000|CHR11_59200000_59550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|59200000
chr11|60750000|CHR11_59550000_60750000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|59550000
chr11|61450000|CHR11_60750000_61450000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|60750000
chr11|61750000|CHR11_61450000_61750000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|61450000
chr11|62150000|CHR11_61750000_62150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|61750000
chr11|62850000|CHR11_62150000_62850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|62150000
chr11|63800000|CHR11_62900000_63800000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|62900000
