chr|end|id|rna_type|source|source_url|start|taxon_id
chr1|359681|URS000286460A|lncRNA|RNAcentral|https://rnacentral.org/downloads|258144|9606
chr1|267911|URS00009C6138|lncRNA|RNAcentral|https://rnacentral.org/downloads|258500|9606
chr1|265442|URS0002A6B13D|lncRNA|RNAcentral|https://rnacentral.org/downloads|258504|9606
chr1|266140|URS0002A4484A|lncRNA|RNAcentral|https://rnacentral.org/downloads|258504|9606
chr1|268816|URS00028682CE|lncRNA|RNAcentral|https://rnacentral.org/downloads|258524|9606
chr1|258903|URS00008C2659|lncRNA|RNAcentral|https://rnacentral.org/downloads|258540|9606
chr1|259024|URS00008C24E2|lncRNA|RNAcentral|https://rnacentral.org/downloads|258567|9606
chr1|258892|URS0002546953|sRNA|RNAcentral|https://rnacentral.org/downloads|258637|9606
chr1|266103|URS0002A5AC0C|lncRNA|RNAcentral|https://rnacentral.org/downloads|258696|9606
chr1|262380|URS00019E2F04|lncRNA|RNAcentral|https://rnacentral.org/downloads|258719|9606
chr1|296312|URS00026178BF|lncRNA|RNAcentral|https://rnacentral.org/downloads|262719|9606
chr1|296312|URS0002617986|lncRNA|RNAcentral|https://rnacentral.org/downloads|262719|9606
chr1|297504|URS00026179F1|lncRNA|RNAcentral|https://rnacentral.org/downloads|262719|9606
chr1|297502|URS0002867ABE|lncRNA|RNAcentral|https://rnacentral.org/downloads|263015|9606
chr1|266044|URS0000259A09|piRNA|RNAcentral|https://rnacentral.org/downloads|266019|9606
chr1|268040|URS0000D58B90|lncRNA|RNAcentral|https://rnacentral.org/downloads|266034|9606
chr1|297502|URS00008BE44B|lncRNA|RNAcentral|https://rnacentral.org/downloads|266104|9606
chr1|297502|URS00000D4656|lncRNA|RNAcentral|https://rnacentral.org/downloads|266360|9606
chr1|266768|URS000038D1CD|piRNA|RNAcentral|https://rnacentral.org/downloads|266743|9606
chr1|273569|URS0002A56F4D|lncRNA|RNAcentral|https://rnacentral.org/downloads|266753|9606
chr1|268656|URS0002A670D5|lncRNA|RNAcentral|https://rnacentral.org/downloads|266756|9606
chr1|273240|URS0002A4BEAB|lncRNA|RNAcentral|https://rnacentral.org/downloads|266771|9606
chr1|268379|URS00025A1C8D|lncRNA|RNAcentral|https://rnacentral.org/downloads|266780|9606
chr1|268653|URS0002A65D4A|lncRNA|RNAcentral|https://rnacentral.org/downloads|266789|9606
chr1|268656|URS0002A54677|lncRNA|RNAcentral|https://rnacentral.org/downloads|266789|9606
chr1|268655|URS0000EF3531|lncRNA|RNAcentral|https://rnacentral.org/downloads|266855|9606
chr1|268655|URS00025939BF|lncRNA|RNAcentral|https://rnacentral.org/downloads|266855|9606
chr1|268655|URS00025BCDF0|lncRNA|RNAcentral|https://rnacentral.org/downloads|266855|9606
chr1|297502|URS000220E1B6|lncRNA|RNAcentral|https://rnacentral.org/downloads|268417|9606
chr1|284291|URS000233F153|lncRNA|RNAcentral|https://rnacentral.org/downloads|271648|9606
chr1|274083|URS0002A44693|lncRNA|RNAcentral|https://rnacentral.org/downloads|273200|9606
chr1|275153|URS0002A6317D|lncRNA|RNAcentral|https://rnacentral.org/downloads|273217|9606
chr1|284291|URS0002A22C22|lncRNA|RNAcentral|https://rnacentral.org/downloads|273222|9606
chr1|282306|URS0002A2807D|lncRNA|RNAcentral|https://rnacentral.org/downloads|273294|9606
chr1|281116|URS00002A58DB|piRNA|RNAcentral|https://rnacentral.org/downloads|281090|9606
chr1|289370|URS00005A401B|lncRNA|RNAcentral|https://rnacentral.org/downloads|287516|9606
chr1|289298|URS00003A40ED|piRNA|RNAcentral|https://rnacentral.org/downloads|289270|9606
chr1|292620|URS000257983E|lncRNA|RNAcentral|https://rnacentral.org/downloads|291603|9606
chr1|827506|URS0000D5C109|lncRNA|RNAcentral|https://rnacentral.org/downloads|296977|9606
chr1|348366|URS00008C1B2A|lncRNA|RNAcentral|https://rnacentral.org/downloads|347981|9606
chr1|359289|URS0002A70A7B|lncRNA|RNAcentral|https://rnacentral.org/downloads|348019|9606
chr1|348297|URS0002546953|sRNA|RNAcentral|https://rnacentral.org/downloads|348043|9606
chr1|359397|URS0002A59CEB|lncRNA|RNAcentral|https://rnacentral.org/downloads|353694|9606
chr1|357054|URS000255EFAB|lncRNA|RNAcentral|https://rnacentral.org/downloads|355403|9606
chr1|356150|URS000038D1CD|piRNA|RNAcentral|https://rnacentral.org/downloads|356125|9606
chr1|358047|URS0002A60B98|lncRNA|RNAcentral|https://rnacentral.org/downloads|356138|9606
chr1|365494|URS0002A4EE01|lncRNA|RNAcentral|https://rnacentral.org/downloads|356143|9606
chr1|357761|URS000251D418|lncRNA|RNAcentral|https://rnacentral.org/downloads|356162|9606
chr1|357761|URS000256F1F1|sRNA|RNAcentral|https://rnacentral.org/downloads|356162|9606
chr1|357761|URS0002573D5E|sRNA|RNAcentral|https://rnacentral.org/downloads|356162|9606
chr1|357761|URS000259C6F3|lncRNA|RNAcentral|https://rnacentral.org/downloads|356162|9606
chr1|358037|URS00025DBD99|sRNA|RNAcentral|https://rnacentral.org/downloads|356237|9606
chr1|365690|URS0000EAAFAE|lncRNA|RNAcentral|https://rnacentral.org/downloads|356365|9606
chr1|365690|URS0000EB22DF|lncRNA|RNAcentral|https://rnacentral.org/downloads|356365|9606
chr1|359681|URS00003A337A|lncRNA|RNAcentral|https://rnacentral.org/downloads|357382|9606
chr1|358016|URS0000E999F5|lncRNA|RNAcentral|https://rnacentral.org/downloads|357386|9606
chr1|380087|URS0000EB50F0|lncRNA|RNAcentral|https://rnacentral.org/downloads|357386|9606
chr1|459215|URS0000EC052C|lncRNA|RNAcentral|https://rnacentral.org/downloads|357386|9606
chr1|463972|URS0000EB7266|lncRNA|RNAcentral|https://rnacentral.org/downloads|357386|9606
chr1|365704|URS0000251DA8|lncRNA|RNAcentral|https://rnacentral.org/downloads|358856|9606
chr1|365704|URS0000251DA8|lncRNA|RNAcentral|https://rnacentral.org/downloads|358857|9606
chr1|365704|URS0002594145|lncRNA|RNAcentral|https://rnacentral.org/downloads|358857|9606
chr1|366041|URS000252770A|lncRNA|RNAcentral|https://rnacentral.org/downloads|358857|9606
chr1|365510|URS00004AE442|lncRNA|RNAcentral|https://rnacentral.org/downloads|358871|9606
chr1|365510|URS00004AE442|lncRNA|RNAcentral|https://rnacentral.org/downloads|358872|9606
chr1|365510|URS00025BA070|sRNA|RNAcentral|https://rnacentral.org/downloads|358872|9606
chr1|365396|URS0000D578F0|lncRNA|RNAcentral|https://rnacentral.org/downloads|358904|9606
chr1|366052|URS0002A38F99|lncRNA|RNAcentral|https://rnacentral.org/downloads|360030|9606
chr1|366052|URS00009C6131|lncRNA|RNAcentral|https://rnacentral.org/downloads|360056|9606
chr1|366052|URS00009C6131|lncRNA|RNAcentral|https://rnacentral.org/downloads|360057|9606
chr1|366034|URS0002342101|lncRNA|RNAcentral|https://rnacentral.org/downloads|360087|9606
chr1|366031|URS000250DED9|lncRNA|RNAcentral|https://rnacentral.org/downloads|363626|9606
chr1|379972|URS0002A2C102|lncRNA|RNAcentral|https://rnacentral.org/downloads|365127|9606
chr1|475753|URS000250EB69|lncRNA|RNAcentral|https://rnacentral.org/downloads|365130|9606
chr1|368450|URS000259BDEA|lncRNA|RNAcentral|https://rnacentral.org/downloads|365135|9606
chr1|366120|URS00004F7DA6|lncRNA|RNAcentral|https://rnacentral.org/downloads|365388|9606
chr1|366151|URS00026183AE|lncRNA|RNAcentral|https://rnacentral.org/downloads|365389|9606
chr1|366153|URS000251C13A|lncRNA|RNAcentral|https://rnacentral.org/downloads|365389|9606
chr1|522928|URS00021FE6B2|lncRNA|RNAcentral|https://rnacentral.org/downloads|365389|9606
chr1|522928|URS000220923E|lncRNA|RNAcentral|https://rnacentral.org/downloads|365389|9606
chr1|522928|URS0002236B2B|lncRNA|RNAcentral|https://rnacentral.org/downloads|365389|9606
chr1|522928|URS0002250F82|lncRNA|RNAcentral|https://rnacentral.org/downloads|365389|9606
chr1|368450|URS00004FEC0C|lncRNA|RNAcentral|https://rnacentral.org/downloads|365394|9606
chr1|368450|URS00004FEC0C|lncRNA|RNAcentral|https://rnacentral.org/downloads|365395|9606
chr1|379972|URS00002949CB|lncRNA|RNAcentral|https://rnacentral.org/downloads|365614|9606
chr1|373695|URS00025B4EBE|sRNA|RNAcentral|https://rnacentral.org/downloads|365650|9606
chr1|375841|URS0000D5AD5D|lncRNA|RNAcentral|https://rnacentral.org/downloads|368993|9606
chr1|375647|URS0000D5B717|lncRNA|RNAcentral|https://rnacentral.org/downloads|369008|9606
chr1|369288|URS000007BD46|piRNA|RNAcentral|https://rnacentral.org/downloads|369262|9606
chr1|369335|URS000007BD46|piRNA|RNAcentral|https://rnacentral.org/downloads|369309|9606
chr1|369523|URS000007BD46|piRNA|RNAcentral|https://rnacentral.org/downloads|369497|9606
chr1|369570|URS000007BD46|piRNA|RNAcentral|https://rnacentral.org/downloads|369544|9606
chr1|369617|URS000007BD46|piRNA|RNAcentral|https://rnacentral.org/downloads|369591|9606
chr1|369664|URS000007BD46|piRNA|RNAcentral|https://rnacentral.org/downloads|369638|9606
chr1|369711|URS000007BD46|piRNA|RNAcentral|https://rnacentral.org/downloads|369685|9606
chr1|369758|URS000007BD46|piRNA|RNAcentral|https://rnacentral.org/downloads|369732|9606
chr1|369805|URS000007BD46|piRNA|RNAcentral|https://rnacentral.org/downloads|369779|9606
chr1|600900|URS000226BA85|lncRNA|RNAcentral|https://rnacentral.org/downloads|371627|9606
chr1|485208|URS00002F1E8F|lncRNA|RNAcentral|https://rnacentral.org/downloads|373181|9606
chr1|485208|URS00002F1E8F|lncRNA|RNAcentral|https://rnacentral.org/downloads|373182|9606
chr1|376984|URS00005ADD1A|piRNA|RNAcentral|https://rnacentral.org/downloads|376958|9606
chr1|389626|URS00008BBD9A|lncRNA|RNAcentral|https://rnacentral.org/downloads|378831|9606
chr1|399132|URS00025BAD2F|lncRNA|RNAcentral|https://rnacentral.org/downloads|397495|9606
chr1|409268|URS00008BD224|lncRNA|RNAcentral|https://rnacentral.org/downloads|407634|9606
chr1|415031|URS00002A58DB|piRNA|RNAcentral|https://rnacentral.org/downloads|415005|9606
chr1|437796|URS000027D32E|piRNA|RNAcentral|https://rnacentral.org/downloads|437769|9606
chr1|438393|URS0000452BB7|piRNA|RNAcentral|https://rnacentral.org/downloads|438363|9606
chr1|440232|URS00008B2C6A|lncRNA|RNAcentral|https://rnacentral.org/downloads|439869|9606
chr1|443039|URS000033F8E1|piRNA|RNAcentral|https://rnacentral.org/downloads|443011|9606
chr1|444843|URS00000A7DCF|piRNA|RNAcentral|https://rnacentral.org/downloads|444816|9606
chr1|456225|URS000233D02D|lncRNA|RNAcentral|https://rnacentral.org/downloads|454983|9606
chr1|468740|URS00003A40ED|piRNA|RNAcentral|https://rnacentral.org/downloads|468712|9606
chr1|472061|URS000258380B|lncRNA|RNAcentral|https://rnacentral.org/downloads|471045|9606
chr1|532459|URS0002A29207|lncRNA|RNAcentral|https://rnacentral.org/downloads|475623|9606
chr1|497259|URS00026184D5|lncRNA|RNAcentral|https://rnacentral.org/downloads|476364|9606
chr1|522928|URS000225D76E|lncRNA|RNAcentral|https://rnacentral.org/downloads|476364|9606
chr1|492231|URS0002A4A611|lncRNA|RNAcentral|https://rnacentral.org/downloads|476519|9606
chr1|497259|URS000040ADB0|lncRNA|RNAcentral|https://rnacentral.org/downloads|476530|9606
chr1|489710|URS0000AA02D6|lncRNA|RNAcentral|https://rnacentral.org/downloads|476737|9606
chr1|485208|URS00025AA07F|sRNA|RNAcentral|https://rnacentral.org/downloads|476738|9606
chr1|503121|URS0002273F86|lncRNA|RNAcentral|https://rnacentral.org/downloads|484595|9606
chr1|495476|URS0000592ABE|lncRNA|RNAcentral|https://rnacentral.org/downloads|484831|9606
chr1|495476|URS0000592ABE|lncRNA|RNAcentral|https://rnacentral.org/downloads|484832|9606
chr1|522928|URS0002240053|lncRNA|RNAcentral|https://rnacentral.org/downloads|484832|9606
chr1|489567|URS0002868A05|sRNA|RNAcentral|https://rnacentral.org/downloads|485061|9606
chr1|489553|URS000015EDCA|lncRNA|RNAcentral|https://rnacentral.org/downloads|485065|9606
chr1|489553|URS000015EDCA|lncRNA|RNAcentral|https://rnacentral.org/downloads|485066|9606
chr1|486273|URS0003359112|SRP_RNA|RNAcentral|https://rnacentral.org/downloads|486120|9606
chr1|489906|URS00008C28E0|lncRNA|RNAcentral|https://rnacentral.org/downloads|487100|9606
chr1|487257|URS000008C187|piRNA|RNAcentral|https://rnacentral.org/downloads|487230|9606
chr1|488905|URS000055320C|piRNA|RNAcentral|https://rnacentral.org/downloads|488878|9606
chr1|489558|URS00001B4DD1|piRNA|RNAcentral|https://rnacentral.org/downloads|489531|9606
chr1|489900|URS000042117A|piRNA|RNAcentral|https://rnacentral.org/downloads|489875|9606
chr1|490739|URS00001AB772|piRNA|RNAcentral|https://rnacentral.org/downloads|490713|9606
chr1|495445|URS000075C2B8|lncRNA|RNAcentral|https://rnacentral.org/downloads|490755|9606
chr1|495445|URS00008C165B|lncRNA|RNAcentral|https://rnacentral.org/downloads|490755|9606
chr1|501526|URS00008B7DB7|lncRNA|RNAcentral|https://rnacentral.org/downloads|490881|9606
chr1|494581|URS00008C12CD|lncRNA|RNAcentral|https://rnacentral.org/downloads|490883|9606
chr1|493241|URS00008C3C1A|lncRNA|RNAcentral|https://rnacentral.org/downloads|491224|9606
chr1|491700|URS0000355AFB|piRNA|RNAcentral|https://rnacentral.org/downloads|491671|9606
chr1|491748|URS00003F3FB7|piRNA|RNAcentral|https://rnacentral.org/downloads|491719|9606
chr1|491748|URS0000228B60|piRNA|RNAcentral|https://rnacentral.org/downloads|491720|9606
chr1|491748|URS000048F3D1|piRNA|RNAcentral|https://rnacentral.org/downloads|491722|9606
chr1|491763|URS0000478F14|piRNA|RNAcentral|https://rnacentral.org/downloads|491724|9606
chr1|494822|URS00008C336F|lncRNA|RNAcentral|https://rnacentral.org/downloads|492484|9606
chr1|492545|URS00001D2055|piRNA|RNAcentral|https://rnacentral.org/downloads|492515|9606
chr1|495699|URS0000D5B1DE|lncRNA|RNAcentral|https://rnacentral.org/downloads|492702|9606
chr1|492957|URS00002727D9|piRNA|RNAcentral|https://rnacentral.org/downloads|492926|9606
chr1|492957|URS00004EDD78|piRNA|RNAcentral|https://rnacentral.org/downloads|492926|9606
chr1|492970|URS00001B21AB|piRNA|RNAcentral|https://rnacentral.org/downloads|492940|9606
chr1|493069|URS000002B8C3|piRNA|RNAcentral|https://rnacentral.org/downloads|493040|9606
chr1|493073|URS00004DAFBF|piRNA|RNAcentral|https://rnacentral.org/downloads|493043|9606
chr1|493073|URS000007DC40|piRNA|RNAcentral|https://rnacentral.org/downloads|493045|9606
chr1|493076|URS000059B18D|piRNA|RNAcentral|https://rnacentral.org/downloads|493050|9606
chr1|494899|URS00008C3CD1|lncRNA|RNAcentral|https://rnacentral.org/downloads|493440|9606
chr1|493583|URS00005CFA24|piRNA|RNAcentral|https://rnacentral.org/downloads|493555|9606
chr1|493595|URS00004D9C53|piRNA|RNAcentral|https://rnacentral.org/downloads|493565|9606
chr1|493595|URS00000935AA|piRNA|RNAcentral|https://rnacentral.org/downloads|493566|9606
chr1|493645|URS00000F1A08|piRNA|RNAcentral|https://rnacentral.org/downloads|493616|9606
chr1|493654|URS0000521E3F|piRNA|RNAcentral|https://rnacentral.org/downloads|493625|9606
chr1|493654|URS00002EB1FE|piRNA|RNAcentral|https://rnacentral.org/downloads|493627|9606
chr1|497300|URS00008C24EF|lncRNA|RNAcentral|https://rnacentral.org/downloads|493707|9606
chr1|493900|URS000060C794|piRNA|RNAcentral|https://rnacentral.org/downloads|493871|9606
chr1|494051|URS0000571057|piRNA|RNAcentral|https://rnacentral.org/downloads|494021|9606
chr1|494117|URS00003CCA7F|piRNA|RNAcentral|https://rnacentral.org/downloads|494088|9606
chr1|494993|URS00025BFBB4|lncRNA|RNAcentral|https://rnacentral.org/downloads|494092|9606
chr1|494993|URS0002576730|lncRNA|RNAcentral|https://rnacentral.org/downloads|494093|9606
chr1|494398|URS000060C052|piRNA|RNAcentral|https://rnacentral.org/downloads|494372|9606
chr1|496605|URS00008BD065|lncRNA|RNAcentral|https://rnacentral.org/downloads|494381|9606
chr1|496665|URS00001997BF|lncRNA|RNAcentral|https://rnacentral.org/downloads|494381|9606
chr1|497303|URS00008B5824|lncRNA|RNAcentral|https://rnacentral.org/downloads|494381|9606
chr1|496605|URS00008BD065|lncRNA|RNAcentral|https://rnacentral.org/downloads|494382|9606
chr1|494430|URS00006191CB|piRNA|RNAcentral|https://rnacentral.org/downloads|494405|9606
chr1|494483|URS000036B040|piRNA|RNAcentral|https://rnacentral.org/downloads|494453|9606
chr1|501617|URS0000146916|lncRNA|RNAcentral|https://rnacentral.org/downloads|494463|9606
chr1|502508|URS0002618584|lncRNA|RNAcentral|https://rnacentral.org/downloads|494464|9606
chr1|495368|URS00026181F3|lncRNA|RNAcentral|https://rnacentral.org/downloads|494475|9606
chr1|494540|URS0000279886|piRNA|RNAcentral|https://rnacentral.org/downloads|494515|9606
chr1|497300|URS00008B69C2|lncRNA|RNAcentral|https://rnacentral.org/downloads|494593|9606
chr1|499175|URS00026182C2|lncRNA|RNAcentral|https://rnacentral.org/downloads|494611|9606
chr1|494657|URS000022A44E|piRNA|RNAcentral|https://rnacentral.org/downloads|494627|9606
chr1|494730|URS00002D4601|piRNA|RNAcentral|https://rnacentral.org/downloads|494699|9606
chr1|494738|URS0000483710|piRNA|RNAcentral|https://rnacentral.org/downloads|494707|9606
chr1|494767|URS0000266545|piRNA|RNAcentral|https://rnacentral.org/downloads|494736|9606
chr1|494770|URS00003BA25C|piRNA|RNAcentral|https://rnacentral.org/downloads|494744|9606
chr1|498976|URS00026184A6|lncRNA|RNAcentral|https://rnacentral.org/downloads|494771|9606
chr1|494840|URS0000519AED|piRNA|RNAcentral|https://rnacentral.org/downloads|494815|9606
chr1|494842|URS00001FC4F1|piRNA|RNAcentral|https://rnacentral.org/downloads|494815|9606
chr1|494846|URS00000DBBAC|piRNA|RNAcentral|https://rnacentral.org/downloads|494815|9606
chr1|494846|URS00000FC6A1|piRNA|RNAcentral|https://rnacentral.org/downloads|494816|9606
chr1|494846|URS00001CB51E|piRNA|RNAcentral|https://rnacentral.org/downloads|494817|9606
chr1|494846|URS000060E3DA|piRNA|RNAcentral|https://rnacentral.org/downloads|494817|9606
chr1|499175|URS0000329ED4|lncRNA|RNAcentral|https://rnacentral.org/downloads|494875|9606
chr1|495035|URS00000BFEA6|piRNA|RNAcentral|https://rnacentral.org/downloads|495007|9606
chr1|495573|URS0000555DA8|piRNA|RNAcentral|https://rnacentral.org/downloads|495547|9606
chr1|498456|URS000040F314|lncRNA|RNAcentral|https://rnacentral.org/downloads|497133|9606
chr1|498458|URS00008C20F8|lncRNA|RNAcentral|https://rnacentral.org/downloads|497133|9606
chr1|498456|URS000040F314|lncRNA|RNAcentral|https://rnacentral.org/downloads|497134|9606
chr1|497202|URS000028CC00|piRNA|RNAcentral|https://rnacentral.org/downloads|497173|9606
chr1|502598|URS0002618257|lncRNA|RNAcentral|https://rnacentral.org/downloads|497205|9606
chr1|502873|URS0002618701|lncRNA|RNAcentral|https://rnacentral.org/downloads|497210|9606
chr1|499002|URS00001126C0|lncRNA|RNAcentral|https://rnacentral.org/downloads|497239|9606
chr1|499002|URS00001126C0|lncRNA|RNAcentral|https://rnacentral.org/downloads|497240|9606
chr1|502598|URS0002617C3A|lncRNA|RNAcentral|https://rnacentral.org/downloads|497245|9606
chr1|498976|URS0000811F9F|lncRNA|RNAcentral|https://rnacentral.org/downloads|497274|9606
chr1|498976|URS0000811F9F|lncRNA|RNAcentral|https://rnacentral.org/downloads|497275|9606
chr1|498976|URS0000811F46|lncRNA|RNAcentral|https://rnacentral.org/downloads|497278|9606
chr1|500050|URS0000EA9DA7|lncRNA|RNAcentral|https://rnacentral.org/downloads|497448|9606
chr1|498137|URS00002D4601|piRNA|RNAcentral|https://rnacentral.org/downloads|498106|9606
chr1|498145|URS0000483710|piRNA|RNAcentral|https://rnacentral.org/downloads|498114|9606
chr1|498174|URS0000266545|piRNA|RNAcentral|https://rnacentral.org/downloads|498143|9606
chr1|498177|URS00003BA25C|piRNA|RNAcentral|https://rnacentral.org/downloads|498151|9606
chr1|498191|URS00003C3EE1|piRNA|RNAcentral|https://rnacentral.org/downloads|498161|9606
chr1|498191|URS00004513E6|piRNA|RNAcentral|https://rnacentral.org/downloads|498162|9606
chr1|498191|URS0000098023|piRNA|RNAcentral|https://rnacentral.org/downloads|498163|9606
chr1|498247|URS0000519AED|piRNA|RNAcentral|https://rnacentral.org/downloads|498222|9606
chr1|498249|URS00001FC4F1|piRNA|RNAcentral|https://rnacentral.org/downloads|498222|9606
